entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated,is_enterprise,multi_location_group,domain_normalized
LV5R029N,BOEING DISTRIBUTION INC,,ST. CHARLES,IL,60174,6302325030,nick.oosterwyk@boeing.com,,LV5R029N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
114R717D,"ACL AIRSHOP, LLC",,ELK GROVE VILLAGE,IL,60007,3122593292,hhodzic@aclairshop.com,,114R717D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
UU2R227L,WOODWARD INC,,LOVES PARK,IL,61111,8156396971,michael.gray@woodward.com,,UU2R227L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
JZ2R944K,DEERE & COMPANY AVIATION DEPARTMENT,,MILAN,IL,61264,,,,JZ2R944K,unknown,unknown,general-mro,,unknown,0.67,C,no,no,no,40,no website (+40),10,general-mro (+10),unknown,25.0,faa-facility-il,2026-03-09,no,,
FI5R858M,NOVA CHROME INC,,FRANKLIN PARK,IL,60131,8474558200,,,FI5R858M,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
I2SR006B,"INGENIUM AEROSPACE, LLC",,ROCKFORD,IL,61109,8155252000 EXT. 200,darrin.kopala@ingeniumaerospace.com,,I2SR006B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
3TUR007B,JAMES M. LEON,THE ULTRALIGHT PLACE,KANKAKEE,IL,60901,8155293000,,,3TUR007B,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
9J3R658D,JEN-AIR LLC,,CHICAGO,IL,60638,8473412428,rmajchrowski@jenairaviation.com,,9J3R658D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
FHLR856D,FLYING HIGH LLC,,NAPERVILLE,IL,60564,6306663950,bwdoughty@ameritech.net,,FHLR856D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
QCUR670X,QUAD CITY AVIATION & INSTRUMENTS,,CAMBRIDGE,IL,61238,3095073680,quadcityaviation@gmail.com,,QCUR670X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
3TXR892B,ASTRONICS CONNECTIVITY SYSTEMS & CERTIFICATION COR,,WAUKEGAN,IL,60085,8472444500,,,3TXR892B,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
X42R211L,"CHICAGO JET GROUP, LLC",,SUGAR GROVE,IL,60554,6304663600,jasono@cjg.aero,,X42R211L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
2WWR159D,WIN WIN AVIATION INC,"WIN AVIATION INC.
DBA DEKALB AVIONICS, LLC",DEKALB,IL,60115,8159700225,dave@winaviation.com,,2WWR159D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
M74R907N,WOODWARD MPC,,NILES,IL,60714,8476738300,richardthomason@woodward.com,,M74R907N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
EY2R811K,"AIRCRAFT PROPELLER SERVICE, LLC",APS,LAKE ZURICH,IL,60047,2246766962,mauriciomazzini@aircraftpropeller.com,,EY2R811K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
F31R572Y,UNILODE AVIATION SOLUTIONS US INC,"CHEP AEROSPACE SOLUTIONS
DBA CCHEP AEROSPACE US, INC.
DBA UNILODE AVIATION SOLUTIONS",ELK GROVE VILLAGE,IL,60007,2817873771,april.northern@unilode.com,,F31R572Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
ME6R179J,"MECO COMPANY, LLC",AEROGEN-TEK,PARIS,IL,61944,2174656515,kpayne@aerogentek.com,,ME6R179J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
TEAR362E,TRAVEL EXPRESS AVIATION LLC,,WEST CHICAGO,IL,60185,6305846462,gsmith@flytea.com,,TEAR362E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
M2MR578X,"MIDAMERICA JET WORKS, L.L.C.",,SUGAR GROVE,IL,60554,6304669297,roger@majw.com,,M2MR578X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
4A9R752C,"AAR AIRCRAFT SERVICES, INC","AAR AIRCRAFT SERVICES
   SERVICES ROCKFORD",ROCKFORD,IL,61109,7795134000,chris.wolf@aarcorp.com,,4A9R752C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
3BGR313B,ECLIPSE AEROSPACE INC,,SUGAR GROVE,IL,60544,8479463318,cody.pudwill@eclipse.aero,,3BGR313B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
QO6R347Y,QUALITY AIRCRAFT TESTING AND REPAIR LLC,,HUNTLEY,IL,60142,8473417543,mark@qualityaircrafttesting.com,,QO6R347Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
8PBR858C,POWER BY BLUEPRINT INC,,BEDFORD PARK,IL,60638,7087900108,ed.rachanski@gmail.com,,8PBR858C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
UPWR481X,"CHICAGO EXECUTIVE SERVICE CENTER, LLC",,WHEELING,IL,60090,8475371205,budr@ce-sc.com,,UPWR481X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
PAZR068H,"PREMIER AIR CENTER, LLC",WEST STAR AVIATION,EAST ALTON,IL,62024,6182584700,trasch@wsa.aero,,PAZR068H,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
PAZD068H,"PREMIER AIR CENTER, LLC",WEST STAR AVIATION,WHEELING,IL,60090,6182588810,trasch@wsa.aero,,PAZD068H,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
ND2R027L,"METAL IMPROVEMENT COMPANY, LLC",,ADDISON,IL,60101,6305434950,richard.rudin@cwst.com,,ND2R027L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
MXSR679E,MIDWEST AERO SUPPORT LLC,,MACHESNEY PARK,IL,61115,8153989202,info@midwest-aero.com,,MXSR679E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
3M4R325C,"MOBILE AVIONICS TECHNOLOGIES, INC",,LAKE IN THE HILLS,IL,60156,,matt@avionics-technologies.com,,3M4R325C,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
9STR450B,SRT FLIGHTLINE,,MOUNT VERNON,IL,62864,6182447746,shawn@srtaviation.com,,9STR450B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
3GOR815N,INTELSAT INFLIGHT LLC,,ITASCA,IL,60143,3125175457,chris@midwesternhelicopter.com,,3GOR815N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
WOGR619K,WAUKEGAN AVIATION SERVICES INC,WAUKEGAN AVIONICS,WAUKEGAN,IL,60087,2626567051,,,WOGR619K,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
VRFR360X,VIDEO REFURBISHING SERVICES,,CARPENTERSVILLE,IL,60110,8478447366,rhickey@videorefurbishing.com,,VRFR360X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
LX5R031N,STATE OF ILLINOIS  DOT DIVISION OF AERONAUTICS,,SPRINGFIELD,IL,62707,2175580879,clayton.stambaugh@illinois.gov,,LX5R031N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
JTKR388F,MIDWEST HELICOPTER AIRWAYS INC,,WILLOWBROOK,IL,60527,6303257860,jeff@midwesthelicopters.com,,JTKR388F,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
CGHR812C,"ELLIOTT AVIATION OF THE QUAD CITIES, LLC.",ELLIOTT AVIATION,MILAN,IL,61264,3097993183 EXT. 2934,bsullivan@elliottaviation.com,,CGHR812C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
1P5R894C,TEMP AIRCRAFT LLC,,TAYLORVILLE,IL,62568,,,,1P5R894C,unknown,unknown,general-mro,,unknown,0.67,C,no,no,no,40,no website (+40),10,general-mro (+10),unknown,25.0,faa-facility-il,2026-03-09,no,,
SVTR023S,DUPAGE AEROSPACE CORPORATION,,WEST CHICAGO,IL,60185,6305132222,,,SVTR023S,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
YYBR664L,POPLAR GROVE AIRMOTIVE INC,,POPLAR GROVE,IL,61065,8155442300,steve@poplargroveairmotive.com,,YYBR664L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
3LNR460B,FLIGHT-TECH REPAIR INC,,GALENA,IL,61036,8157776006,lindstrand@gmail.com,,3LNR460B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
UXYR075Y,U S TECHNICIANS INC,,DES PLAINES,IL,60018,8472998444,mtripathi@ustaviation.com,,UXYR075Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
FV7R724J,CMC ELECTRONICS AURORA INC,"CMC ELECTRONICS FLIGHT
   FLIGHT VISIONS",SUGAR GROVE,IL,60554,6304664343,darren.whaley@cmcelectronics.us,,FV7R724J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
8RLR128D,RESURGENT AVIATION SOLUTIONS LLC,,AURORA,IL,60504,8479808623,cary@resurgent.aero,,8RLR128D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
NF2R029L,JOLIET AVIONICS INC,J A AIR CENTER,SUGAR GROVE,IL,60554,6305492163,tquigley@jaair.com,,NF2R029L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
JAFR110F,JET AIR INC,,GALESBURG,IL,61401,3093423134,davet@jetairinc.com,,JAFR110F,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
BOMR584E,BOHM'S AVIATION LLC,,PEKIN,IL,61554,3093397338,damien@bohmsaviation.com,,BOMR584E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
DEJR156D,D H HELICOPTER INC,NORTH AMERICAN HELICOPTER,MASCOUTAH,IL,62258,7706054269,cole@nahelicopter.com,,DEJR156D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
4IAR453C,"PARKS AVIATION HOLDINGS, LLC.",IDEAL AVIATION,SAUGET,IL,62206,3146108257,,,4IAR453C,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
8GUR243D,GULFSTREAM AEROSPACE SERVICES CORPORATION,GULFSTREAM AEROSPACE SERVICES,CAHOKIA HEIGHTS,IL,62206,6188744375,stan.wierciszewski@gulfstream.com,,8GUR243D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
44SR027D,ENHANCED AERO LLC,,MURPHYSBORO,IL,62966,6189922376,rnelson@enhancedaero.com,,44SR027D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
R3DR610Y,"REXNORD INDUSTRIES, LLC",REXNORD SEAL DIVISION,DOWNERS GROVE,IL,60515,6303536536,gustavo.monterroso@rexnord.com,,R3DR610Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
CZZR575X,"CRUCIAL MRO, LLC",,MURPHYSBORO,IL,62966,6365001000,marc@crucial.aero,,CZZR575X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
3R7R309C,RIGHTHAND TECHNOLOGIES INC,,HARWOOD HEIGHTS,IL,60706,7734094661,nmarnell@righthandtech.com,,3R7R309C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
UO2R221L,"STANDARDAERO BUSINESS AVIATION SERVICES, L.L.C.",,SPRINGFIELD,IL,62707,2175443431,john.satterlee@standardaero.com,,UO2R221L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
8SGR199C,SYNERGY FLIGHT CENTER LLC,,BLOOMINGTON,IL,61704,3098284448,dom@synergyfbo.com,,8SGR199C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
6XIR129C,XRI TESTING,,NILES,IL,60714,2246496423,robwald4@aol.com,,6XIR129C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
J6ZR311Y,ALPHA-TECH AVIATION SERVICES INC,,SCHILLER PARK,IL,60176,8472339180,erangel@alphatechaviation.com,,J6ZR311Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
O45R259Y,AOG AVIATION SPARES LLC,,OSWEGO,IL,60543,6308002795,erik.hatch@dac-ep.com,,O45R259Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
KA2R945K,GE AVIATION SYSTEMS LLC,,LOVES PARK,IL,61111,7792070337,ian.kingsbury@ge.com,,KA2R945K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-il,2026-03-09,no,,
