entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated
QMKR800X,"TRINE AEROSPACE, LLC",DBA TRINE AEROSPACE & & DEFENSE DBA TRINE AVIATION SERVICES,COLORADO SPRINGS,CO,80916,,,,QMKR800X,medium,unknown,general-mro,KCOS,on-airport,0.75,C,no,no,no,65,no website (+40); size=medium (+20); on-airport (+5),45,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5); on-airport (+5),possible,55.0,colorado-part145-round3,2026-03-09
SCIR012A,TWIN OTTER INTERNATIONAL LTD,DBA TWIN OTTER AIRBORNE AIRBORNE RESEARCH,GRAND JUNCTION,CO,81506,,,,SCIR012A,medium,unknown,general-mro,KGJT,on-airport,0.75,C,no,no,no,65,no website (+40); size=medium (+20); on-airport (+5),45,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5); on-airport (+5),possible,55.0,colorado-part145-round3,2026-03-09
ZW8R398Y,WESTPAC PROPELLER SERVICES INC,,COLORADO SPRINGS,CO,80916,,,,ZW8R398Y,medium,unknown,general-mro,KCOS,on-airport,0.75,C,no,no,no,65,no website (+40); size=medium (+20); on-airport (+5),45,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5); on-airport (+5),possible,55.0,colorado-part145-round3,2026-03-09
AAVR958D,ALLEN AVIATION LLC,,LAMAR,CO,81052,,,,AAVR958D,medium,unknown,general-mro,KLAA,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
O0AR682Y,AOG-ASAP AVIONICS INC,,WATKINS,CO,80137,3035206988,wheiss@msn.com,,O0AR682Y,unknown,avionics-components,specialty,KCFO,near-airport,0.75,B,yes,yes,no,60,no website (+40); specialty (+10); reachable (+10),30,specialty (+15); reachable (+10); confidence=0.75>=0.75 (+5),unknown,45.0,colorado-part145-round3,2026-03-09
J7BD555Y,BODE AVIATION INC,,ENGLEWOOD,CO,80112,,,,J7BD555Y,medium,unknown,general-mro,KAPA,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
DYHR613K,CENTENNIAL AIRCRAFT INTERIORS CORPORATION,,ENGLEWOOD,CO,80112,3036499296,,,DYHR613K,unknown,cabin-interiors,specialty,KAPA,near-airport,0.75,B,yes,no,no,60,no website (+40); specialty (+10); reachable (+10),30,specialty (+15); reachable (+10); confidence=0.75>=0.75 (+5),unknown,45.0,colorado-part145-round3,2026-03-09
GL6R565N,DENVER HOT AIR REPAIR,DBA A DIVISION OF OF DEKOEVEND ENTERPRISES C.,SAN LUIS,CO,81152,7207373534,terrysm@earthlink.net,,GL6R565N,unknown,unknown,specialty,KALS,near-airport,0.60,C,yes,yes,no,60,no website (+40); specialty (+10); reachable (+10),25,specialty (+15); reachable (+10),unknown,42.5,colorado-part145-round3,2026-03-09
7GSR084O,"GLOBAL SUPERTANKER AVIATION, LLC.",,DENVER,CO,80237,,,,7GSR084O,medium,unknown,general-mro,KDEN,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
HRSR322E,HAYES AVIATION RS,,AKRON,CO,80720,,,,HRSR322E,medium,unknown,general-mro,KAKO,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
N3KR215O,"PHOENIX TURBINE OVERHAUL AND REPAIR, LLC.",DBA NONE,FORT COLLINS,CO,80524,9704950295,phoenixturbine@aol.com,,N3KR215O,unknown,engine-components,specialty,KFNL,near-airport,0.75,B,yes,yes,no,60,no website (+40); specialty (+10); reachable (+10),30,specialty (+15); reachable (+10); confidence=0.75>=0.75 (+5),unknown,45.0,colorado-part145-round3,2026-03-09
VIB4368K,STEVENS AEROSPACE AND DEFENSE SYSTEMS LLC,,ENGLEWOOD,CO,80112,,,,VIB4368K,medium,unknown,general-mro,KAPA,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),corridor-verified,50.0,colorado-part145-round3,2026-03-09
122R933C,WESTERN PLAINS AVIATION LLC,,GREELEY,CO,80631,,,,122R933C,medium,unknown,general-mro,KGXY,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
5GXR127C,"GALAXY AVIATION, INC",,FRISCO,TX,75035,4697660420,bryan.archer@galaxymro.com,,5GXR127C,small,general aviation,general-mro,,unknown,1.0,A,yes,yes,no,60,no website (+40); size=small (+10); reachable (+10),45,size=small (+15); general-mro (+10); reachable (+10); confidence=1.00>=0.9 (+10),unknown,52.5,faa-facility-tx,2026-03-09
H2ER481K,"HILL COUNTRY HELICOPTERS, LLC",,BULVERDE,TX,78163,2109300125,admin@helicopterexperts.com,,H2ER481K,small,helicopters,general-mro,,unknown,1.0,A,yes,yes,no,60,no website (+40); size=small (+10); reachable (+10),45,size=small (+15); general-mro (+10); reachable (+10); confidence=1.00>=0.9 (+10),unknown,52.5,faa-facility-tx,2026-03-09
NW6R094J,"C7 AEROWERKS, LLC",,COLORADO SPRINGS,CO,80916,7193090430,,,NW6R094J,unknown,unknown,general-mro,KCOS,on-airport,0.75,B,yes,no,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
5LBR346D,CENTRI-LUBE TECHNOLOGIES LLC,,LOVELAND,CO,80538,9702183758,,,5LBR346D,unknown,unknown,general-mro,KFNL,on-airport,0.75,B,yes,no,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
KY7R882H,KEY LIME AIR CORPORATION,DBA DENVER AIR CONNECTION,ENGLEWOOD,CO,80112,,,,KY7R882H,small,avionics_line_service;avionics_installation;cj2_upgrade,avionics_heavy_satellite,KAPA,on-airport,0.98,C,no,no,no,55,no website (+40); size=small (+10); on-airport (+5),30,size=small (+15); confidence=0.98>=0.9 (+10); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
T3RR881N,MEEKER AIRPORT INC,DBA TRISTAR AVIATION,MEEKER,CO,81641,9702551501,lancecoulter@hotmail.com,,T3RR881N,unknown,unknown,general-mro,KEEO,on-airport,0.75,B,yes,yes,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
FR6R545N,ROCKY MOUNTAIN PROPELLERS INC,,ERIE,CO,80516,3036657905,rocky.prop@rockyprop.com,,FR6R545N,unknown,unknown,general-mro,KEIK,on-airport,0.75,B,yes,yes,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
VW0R441Y,TRANS AERO LLC,DBA TRANS AERO LTD DBA TRANS AERO LIMITED,LOVELAND,CO,80538,3077785777,,,VW0R441Y,unknown,unknown,general-mro,KFNL,on-airport,0.75,B,yes,no,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
WS9R575J,WESTERN SKYWAYS INC,DBA WESTERN SKYWAYS,MONTROSE,CO,81401,9702490232,,,WS9R575J,unknown,unknown,general-mro,KMTJ,on-airport,0.75,B,yes,no,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
1B6R708C,WESTERN SKYWAYS TURBINE INC,DBA ROCKY MOUNTAIN TURBINE TURBINE SERVICES,MONTROSE,CO,81401,,,,1B6R708C,unknown,engine-components,specialty,KMTJ,on-airport,0.75,C,no,no,no,55,no website (+40); specialty (+10); on-airport (+5),25,specialty (+15); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,40.0,colorado-part145-round3,2026-03-09
ALWR453E,ALLOY METALWORKS LLC,,SHERIDAN,CO,80110,7207440807,,,ALWR453E,unknown,unknown,general-mro,KAPA,near-airport,0.75,B,yes,no,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
B4CR228J,BAE SYSTEMS SPACE & MISSION SYSTEMS INC,,WESTMINSTER,CO,80021,3035337848,,,B4CR228J,unknown,unknown,general-mro,KBJC,near-airport,0.75,B,yes,no,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
FDBR221K,FREEDOM AVIONICS,DBA AERO PROP USA DBA FREEDOM AIR AVIONICS,BROOMFIELD,CO,80021,,,,FDBR221K,unknown,avionics-components,specialty,KBJC,near-airport,0.75,C,no,no,no,50,no website (+40); specialty (+10),20,specialty (+15); confidence=0.75>=0.75 (+5),unknown,35.0,colorado-part145-round3,2026-03-09
VX3R935L,HELIARC WELDING SERVICE,,DENVER,CO,80207,3033552080,,,VX3R935L,unknown,unknown,general-mro,KDEN,near-airport,0.75,B,yes,no,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
FS6R104E,"INTERMOUNTAIN TESTING COMPANY, LLC",,ENGLEWOOD,CO,80110,3037610650,joe@intermountaintesting.com,,FS6R104E,unknown,unknown,general-mro,KAPA,near-airport,0.75,B,yes,yes,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
76YR726D,LEGACY AIR,,BROOMFIELD,CO,80021,3034040277,rick@legacy-air.com,,76YR726D,unknown,unknown,general-mro,KBJC,near-airport,0.75,B,yes,yes,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
LCBR329X,LIFE CYCLE BALLOON REPAIR,,BRIGHTON,CO,80603,3032161990,michael@lifecycleballoons.com,,LCBR329X,unknown,unknown,general-mro,KCFO,near-airport,0.75,B,yes,yes,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
ZP8R849Y,PILATUS AIRCRAFT USA LTD.,,BROOMFIELD,CO,80021,3034659099,mrector@pilbal.com,,ZP8R849Y,unknown,unknown,general-mro,KBJC,near-airport,0.75,B,yes,yes,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
7F6R102D,PRO POLISH LLC,,ENGLEWOOD,CO,80110,3038030002,chris@propolish100.com,,7F6R102D,unknown,unknown,general-mro,KAPA,near-airport,0.75,B,yes,yes,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
3SDR529B,"SIERRA NEVADA COMPANY, LLC",,ENGLEWOOD,CO,80112,3037950604,,,3SDR529B,unknown,unknown,general-mro,KAPA,near-airport,0.75,B,yes,no,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
RW1R467K,SIKORSKY AIRCRAFT CORPORATION,NONE,DALLAS,TX,75261,9724566900,tim.b.adanti@lmco.com,,RW1R467K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
VY1R575K,AIRBUS HELICOPTERS INC,,GRAND PRAIRIE,TX,75052,9726413763,dena.anderson@airbus.com,,VY1R575K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
9LUR472C,LUMINATOR HOLDING L.P.,LUMINATOR,PLANO,TX,75074,9724246511,melvin.barker@luminator.com,,9LUR472C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
VE1R555K,AIR DALLAS INSTRUMENTS INC,,LEWISVILLE,TX,75057,9722217414,info@airdallasinstruments.com,,VE1R555K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
FHTR613E,"FREEMAN HOLDINGS OF WEST TEXAS, LLC",FREEMAN JET CENTER - ABI,ABILENE,TX,79602,3256772601,,,FHTR613E,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
7AJ3299N,GUARDIAN FLIGHT LLC,"GMR CERTIFIED REPAIR
REPAIR STATION",DALLAS,TX,75237,4358304578,sean.erhardt@guardianflight.com,,7AJ3299N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
IUVR771L,AIRCRAFT INSTRUMENT SUPPORT SERVICES INC,NOT AUTHORIZED,GEORGETOWN,TX,78626,5128091326,aissinc2022@gmail.com,,IUVR771L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
RY1R469K,"UPLIFTING ADVENTURES, LLC",,WYLIE,TX,75098,4693860860,bill@upliftingadventures.com,,RY1R469K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
X6SR982J,"AERO SYSTEMS, LLC",,GRAPEVINE,TX,76051,8174160000,abrookins@aerosystemsllc.com,,X6SR982J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
Y2XR337B,"ALLIANT TECHSYSTEMS OPERATIONS, LLC.",,IRVING,TX,75063,8179163314,ronald.brown@ngc.com,,Y2XR337B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
I05R809Y,AIRFLITE INCORPORATED,,MCKINNEY,TX,75069,2145854460,patrick.darling@toyota.com,,I05R809Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
B51R640K,BALLOONING ADVENTURES OF TEXAS,,RICHMOND,TX,77469,7132995179,philbryant3@comcast.net,,B51R640K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
WN1R590K,BYAM PROPELLER SERVICE INC,,FORT WORTH,TX,76106,8176250161,byamprop@flash.net,,WN1R590K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
8T1R508D,ATI JET INC,,EL PASO,TX,79925,9167721449,info@atijet.com,,8T1R508D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
8CTR986B,"CAMPBELL, DANIEL DEAN",CAMTRONICS AVIATION,TP MCCAMPBELL AIRPORT,TX,78336,9185203373,dan@camtronicsaviation.com,,8CTR986B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
X1FR128X,SPITFIRE AEROSPACE SERVICE INC,,BUFFALO GAP,TX,79508,3255725479,heath@spitfireaerospace.net,,X1FR128X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
4DSR637B,AMENTUM SERVICES INC,,SAN ANGELO,TX,76904,3252241342,noe.castro@associates.cbp.dhs.gov________________,,4DSR637B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
L30R385X,L3HARRIS TECHNOLOGIES INTEGRATED SYSTEMS L.P.,,GREENVILLE,TX,75402,9034089366,wilked@venetian.com,,L30R385X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
1F0R606D,GULF COAST AVIATION SERVICES LLC,,CONROE,TX,77304,,tcofer72@yahoo.com,,1F0R606D,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
B3ZR504N,"BENZ COMPANIES, LTD.",BENZ AIRBORNE SYSTEMS,FORT WORTH,TX,76118,8172800000,jerry@benzairborne.com,,B3ZR504N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
5NUR152C,NUANCE CONSULTING GROUP LLC,NUANCE CONSULTING,CELINA,TX,75009,2142322648,rvsm@mail.com,,5NUR152C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
FBQR568Y,"FLITE COMPOSITES, LLC","FLITE COMPONENTS, LLC",DALLAS,TX,75247,9727233164,scrain@dasvcs.com,,FBQR568Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
