entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated
ANAR333E,ARISPE AVIATION LLC,AIRSPEED & ATTITUDE,MCKINNEY,TX,75071,4694816501,anthony@airspeedattitude.com,,ANAR333E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
TRFR933D,THRUST AVIONICS LLC,,ADDISON,TX,75001,9727359099,info@thrustavioics.com,,TRFR933D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
1E4R827B,EXP AIRCRAFT SERVICES,,ROANOKE,TX,76262,9727465154,walt@expaircraft.com,,1E4R827B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
85NR497D,BISON AVIATION LLC,,BOERNE,TX,78006,2108760000,john@bisonaviation.com,,85NR497D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
L2ZR265X,L2 AVIATION,L2 AVIATION,DRIPPING SPRINGS,TX,78620,5128943414,bailey.tony@l2aviation.com,,L2ZR265X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
E3AR837J,EXCEL AVIATION INC,,GAINSVILLE,TX,76240,9406680990,mf53@excelaviationinc.com,,E3AR837J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
9LUR472C,LUMINATOR HOLDING L.P.,LUMINATOR,PLANO,TX,75074,9724246511,melvin.barker@luminator.com,,9LUR472C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
FE2R817K,HOWELL INSTRUMENTS INC,,FORT  WORTH,TX,76140,8173367411,jbarnes@howellinst.com,,FE2R817K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
VE1D555K,"AIR DALLAS INSTRUMENTS, INC",,DENISON,TX,75020,9722217414,steve@airdallas.com,,VE1D555K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
VE1R555K,AIR DALLAS INSTRUMENTS INC,,LEWISVILLE,TX,75057,9722217414,info@airdallasinstruments.com,,VE1R555K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
Z8SR724Y,SAN ANTONIO AVIATION INC,SAN ANTONIO AVIONICS,SAN ANTONIO,TX,78214,2109221230,sanantonioavionics@gmail.com,,Z8SR724Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
FHTR613E,"FREEMAN HOLDINGS OF WEST TEXAS, LLC",FREEMAN JET CENTER - ABI,ABILENE,TX,79602,3256772601,,,FHTR613E,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
7AJ3299N,GUARDIAN FLIGHT LLC,"GMR CERTIFIED REPAIR
   REPAIR STATION",DALLAS,TX,75237,4358304578,sean.erhardt@guardianflight.com,,7AJ3299N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
SWZR311E,"SCHWEIZER RSG, LLC.",,FORT WORTH,TX,76106,8174052100,mcraft@schweizerrsg.com,,SWZR311E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
H2ER481K,"HILL COUNTRY HELICOPTERS, LLC",,BULVERDE,TX,78163,2109300125,admin@helicopterexperts.com,,H2ER481K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
IUVR771L,AIRCRAFT INSTRUMENT SUPPORT SERVICES INC,NOT AUTHORIZED,GEORGETOWN,TX,78626,5128091326,aissinc2022@gmail.com,,IUVR771L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
1YJR859C,AEROBRIGHAM LLC,,DECATUR,TX,76234,9406264849,david@aerobrigham.com,,1YJR859C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
RY1R469K,"UPLIFTING ADVENTURES, LLC",,WYLIE,TX,75098,4693860860,bill@upliftingadventures.com,,RY1R469K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
X6SR982J,"AERO SYSTEMS, LLC",,GRAPEVINE,TX,76051,8174160000,abrookins@aerosystemsllc.com,,X6SR982J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
Y2XR337B,"ALLIANT TECHSYSTEMS OPERATIONS, LLC.",,IRVING,TX,75063,8179163314,ronald.brown@ngc.com,,Y2XR337B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
I05R809Y,AIRFLITE INCORPORATED,,MCKINNEY,TX,75069,2145854460,patrick.darling@toyota.com,,I05R809Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
B51R640K,BALLOONING ADVENTURES OF TEXAS,,RICHMOND,TX,77469,7132995179,philbryant3@comcast.net,,B51R640K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
WN1R590K,BYAM PROPELLER SERVICE INC,,FORT WORTH,TX,76106,8176250161,byamprop@flash.net,,WN1R590K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
8T1R508D,ATI JET INC,,EL PASO,TX,79925,9167721449,info@atijet.com,,8T1R508D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
8CTR986B,"CAMPBELL, DANIEL DEAN",CAMTRONICS AVIATION,TP MCCAMPBELL AIRPORT,TX,78336,9185203373,dan@camtronicsaviation.com,,8CTR986B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
FHWR614E,"FREEMAN HOLDINGS OF WEST TEXAS, LLC",MILLION AIR LUBBOCK,LUBBOCK,TX,79403,,,,FHWR614E,unknown,unknown,general-mro,,unknown,0.67,C,no,no,no,40,no website (+40),10,general-mro (+10),unknown,25.0,faa-facility-tx,2026-03-09
X1FR128X,SPITFIRE AEROSPACE SERVICE INC,,BUFFALO GAP,TX,79508,3255725479,heath@spitfireaerospace.net,,X1FR128X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
4DSR637B,AMENTUM SERVICES INC,,SAN ANGELO,TX,76904,3252241342,noe.castro@associates.cbp.dhs.gov________________,,4DSR637B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
L30R385X,L3HARRIS TECHNOLOGIES INTEGRATED SYSTEMS L.P.,,GREENVILLE,TX,75402,9034089366,wilked@venetian.com,,L30R385X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
1F0R606D,GULF COAST AVIATION SERVICES LLC,,CONROE,TX,77304,,tcofer72@yahoo.com,,1F0R606D,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
B3ZR504N,"BENZ COMPANIES, LTD.",BENZ AIRBORNE SYSTEMS,FORT WORTH,TX,76118,8172800000,jerry@benzairborne.com,,B3ZR504N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
5NUR152C,NUANCE CONSULTING GROUP LLC,NUANCE CONSULTING,CELINA,TX,75009,2142322648,rvsm@mail.com,,5NUR152C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
RTHR502E,RADIO TECHNIK,,GRAND PRAIRIE,TX,75052,,,,RTHR502E,unknown,unknown,general-mro,,unknown,0.67,C,no,no,no,40,no website (+40),10,general-mro (+10),unknown,25.0,faa-facility-tx,2026-03-09
FBQR568Y,"FLITE COMPOSITES, LLC","FLITE COMPONENTS, LLC",DALLAS,TX,75247,9727233164,scrain@dasvcs.com,,FBQR568Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
MVVR049L,REB TECHNOLOGIES INC,REBTECH,BEDFORD,TX,76022,8172857740,jeff@rebtechnvg.com,,MVVR049L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
HLXR728E,HELICOPTER SERVICES INC,,SPRING,TX,77379,2813704354,mcrossland@heliserv.com,,HLXR728E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
4XWR201D,TCAS AVIONICS LLC,,SPRINGTOWN,TX,76082,8173125385,joe.crosswell@tmac.org,,4XWR201D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
VF1R556K,METAL IMPROVEMENT COMPANY INC,"METAL IMPROVEMENT COMPANY,
   COMPANY, INC. - DALLAS",GRAND PRAIRIE,TX,75050,9726418011,jose.cruz@cwst.com,,VF1R556K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
8LER920B,INTERNATIONAL AEROSPACE COATINGS INC,,FORT WORTH,TX,76106,2143975331,carl.farris@iac.aero,,8LER920B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
1J9R551D,JUST PLANE MAINTENANCE LLC,,DALLAS,TX,75237,9402975071,walter.darrach@justplanemx.com,,1J9R551D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
P82R980N,PRATT & WHITNEY GLOBAL SERVICE PARTNERS,"DALLAS AIRFOIL REPAIR
   REPAIR OPERATIONS",GRAND PRAIRIE,TX,75050,9723431300,ajay.reddy@prattwhitney.com,,P82R980N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
GHAR661E,GHOSTRIDER AVIATION LLC,,GILMER,TX,75645,9032384893,ghostrideravionics@gmail.com,,GHAR661E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
IPTR140L,"HERITAGE AVIATION, LTD.",,GRAND PRAIRIE,TX,75050,9729888000 EXT. 3663,rhulsey@heritageaviationltd.com,,IPTR140L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
EUWR225L,SPIRIT AEROSYSTEMS INC,,DALLAS,TX,75234,9726202100,donald.a.dellavia@spiritaero.com,,EUWR225L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
T6ER555Y,TIME AEROSPACE LLC,,SCHERTZ,TX,78154,2108855118,dean@timeaerospace.com,,T6ER555Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
CR4R634E,CROUZET NORTH AMERICA INC,,ALLEN,TX,75002,4692705022,megan.denham@crouzet.com,,CR4R634E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
2JVR917C,JAG AVIATION INC,,MCGREGOR,TX,76657,2548482345,gdrapela@jagaviationinc.com,,2JVR917C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
IN2R904K,HELICOPTER STRUCTURES INC,,DENTON,TX,76208,9189682157,mccarthyair@hotmail.com,,IN2R904K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
M5PR650J,MARATHONNORCO AEROSPACE INC,,WACO,TX,76712,2547415429,hwicker@mptc.com,,M5PR650J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
XMXD954Y,EXECUTIVE AIRSHARE LLC,,FORT WORTH,TX,76106,3168663017,cduvail@flyairshare.com,,XMXD954Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
8AQR081C,AV8 MRO LLC,,HOUSTON,TX,77040,7135892668,russell@av8mro.com,,8AQR081C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
J8QR089X,PRATT AND WHITNEY LINE MAINTENANCE SERVICES INC,,DALLAS,TX,75261,9725123703,ali.hasan@pw.utc.com,,J8QR089X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
GVXR040L,GULF AVIONICS INC,"WOLFE AVIONICS &
   & MAINTENANCE, LLC",KERRVILLE,TX,78028,8303151700,sellis@wolfeavionics.com,,GVXR040L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
91AR302C,"ELLISON AVIONICS SERVICES, LLC",,WACO,TX,76710,2546409024,ellisonavionics@hot.rr.com,,91AR302C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
FD2R816K,CENTURY FLIGHT SYSTEMS INC,,MINERAL WELLS,TX,76067,,lottieeubanks43@gmail.com,,FD2R816K,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
R8BR630Y,BRAVO AVIATION MAINTENANCE LLC.,,DALLAS,TX,75235,2143516604,,,R8BR630Y,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
8NM6309D,"GLOBAL AVIATION SERVICES, LLC.",PRIMEFLIGHT GSE MAINTENANCE,HASLET,TX,76052,2532414328,aevans@primeflight.com,,8NM6309D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
ZZ6R885B,EZELL AVIONICS INC,,BRECKENRIDGE,TX,76424,2545592972,avionics@ezellaviation.com,,ZZ6R885B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
7RDR559C,"TEXAS AIRCRAFT PROPELLER & ACCESSORIES, LLC",,PEARLAND,TX,77581,2814854400,jfalzon@txairprop.com,,7RDR559C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
41FR543D,AIRFRAME SYSTEMS LLC,,ADDISON,TX,75001,6318358922,rickfarmer1@yahoo.com,,41FR543D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
F91R602X,"FERRER AVIATION SERVICES, LLC",NORTH TEXAS AVIONICS,FORT WORTH,TX,76179,8174222714,mike@northtexasavionics.com,,F91R602X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
F7ZR179X,FREEFLIGHT ACQUISITION CORPORATION,FREEFLIGHT SYSTEMS,WACO,TX,76712,2547490818,jford@freeflightsystems.com,,F7ZR179X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
L8ER763N,INTERNATIONAL AEROSPACE COATINGS INC,,AMARILLO,TX,79111,8064145151,joseph.huffman@iac.aero,,L8ER763N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
G49R038Y,"GARDNER, PAUL",PDG SERVICES,LANCASTER,TX,75146,2148865894,cbriske@sermedinc.com,,G49R038Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
AK6R541N,AIR IMPRESSIONS INC,,WACO,TX,76708,2547532212,jeff@airimpressions.com,,AK6R541N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
SN1R486K,UNDERWOOD INSTRUMENT SERVICES INC,,ADDISON,TX,75001,9729318525,greg@underwoodinstrument.com,,SN1R486K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
MISR852D,M1 SUPPORT SERVICES LLC,,DENTON,TX,76201,9403231119,aeaston@m1services.com,,MISR852D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
6DTR263D,AERO STAR AVIATION,,DALLAS,TX,75209,4699179077 EXT. 107,jyorba@aerostaraviation.aero,,6DTR263D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
QA9R719J,"HAEFFNER, DONALD L.",QUALITY AVIONICS,MIDLAND,TX,79706,4325534462,quaav@nts-online.net,,QA9R719J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
Q9HR088B,HIGH TECH FINISHING,,HOUSTON,TX,77086,,,,Q9HR088B,unknown,unknown,general-mro,,unknown,0.67,C,no,no,no,40,no website (+40),10,general-mro (+10),unknown,25.0,faa-facility-tx,2026-03-09
V7AR040N,GTA AIR INC,ARROW AVIATION,ADDISON,TX,75001,2143506841,jhamill@arrowdal.com,,V7AR040N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
O9MR298Y,MECHAERO INC,,GRANBURY,TX,76049,8173127479,sharris@mechaero.com,,O9MR298Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
7L3R262B,VERTEX AEROSPACE LLC,"L-3 COMMUNICATIONS, C-12
   C-12 MOD CENTER SAN
   LO",SAN ANGELO,TX,76904,3259471902,karl.bennett@vtxaero.com,,7L3R262B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
YQHR212Y,CENTERPOINTE AEROSPACE INC,CENTERPOINTE AEROSPACE,FATE,TX,75189,9726364009,operations@avnresources.com,,YQHR212Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
VH9R833Y,HARRIS COMPOSITES INC,,GRANBURY,TX,76048,8172799546,ray.neuwirth@harriscomposites.com,,VH9R833Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
H9TR858J,HARTSELL AVIONICS INC,AEROSMITH AVIONICS,LONGVIEW,TX,75603,9035973896,david@aerosmithaviation.com,,H9TR858J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-tx,2026-03-09
