entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated,is_enterprise,multi_location_group,domain_normalized
ES1R124K,STRUCTURAL TESTING SYSTEMS,,RONKONKOMA,NY,11779,6317370826,chris@stsndt.com,,ES1R124K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
3GIR862B,GIROUX AERONAUTICAL COMPANY LLC,,FULTON,NY,13069,3156577279,lukegiroux@yahoo.com______________________________,,3GIR862B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
QA1R419K,"SAFE FLIGHT INSTRUMENT, LLC",SAFE FLIGHT,NORTH CASTLE,NY,10602,9149469500,dmaiellano@safeflight.com,,QA1R419K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
1TLR581B,TALON AIR MAINTENANCE SERVICES LLC,,FARMINGDALE,NY,11735,6312498627,ahall@talonairjets.com,,1TLR581B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
Y2GR396Y,PENN YAN AERO,,PENN AERO,NY,14527,3155362333,,,Y2GR396Y,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
4AYR106C,PRECISION AVIATION INC,,PENN YAN,NY,14527,3155318804,david.healey@performanceaviation.net,,4AYR106C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
NYXR303Z,NEW YORK STATE POLICE AVIATION,,LATHAM,NY,12110,5182424500,mark.herdman@troopers.ny.gov,,NYXR303Z,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
EW1R128K,"ACL AIRSHOP, LLC",,OCEANSIDE,NY,11572,5166784334,hhodzic@aclairshop.com,,EW1R128K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
FJ1R141K,ISLIP AVIONICS INC,,RONKONKOMA,NY,11779,6315883543,rick@islipavionics.com,,FJ1R141K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
BJYR490C,TAUGHANNOCK AVIATION CORP.,,ITHACA,NY,14850,6072577500,tomk@flytac.com,,BJYR490C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
FD1R135K,NAASCO NORTHEAST CORPORATION,"NORTH AMERICAN AVIATION
   AVIATION SUPPLY",SHIRLEY,NY,11967,6313992244,james@naasco.com,,FD1R135K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
AOYR206C,SMC AVIATION INC,,FARMINGDALE,NY,11735,8002340046,rloetterle@neajets.com,,AOYR206C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
I1JR439Y,"INTERNATIONAL JET INTERIORS, INC",,RONKONKOMA,NY,11779,6317375900,jmasar@intljet.com,,I1JR439Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
GI1R167K,CONSOLIDATED AIRCRAFT SUPPLY CO. INC,NONE,RONKONOMA,NY,11779,6319817700,consol1291@aol.com,,GI1R167K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
VOGR105L,AIRCRAFT VOLTAGE REGULATOR,,HAMMOND,NY,13646,3153758264,avr@twcny.rr.com,,VOGR105L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
2AMR683Y,AMETEK AEROSPACE AND DEFENSE,,BINGHAMTON,NY,13905,6077634774,deette.minerley@ametek.com,,2AMR683Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
FT1R152K,AIRLIFT HYDRAULICS INC,,FREEPORT,NY,11530,6312357640,tkavanaugh@magroup.net,,FT1R152K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
FX1R156K,PARKER-HANNIFIN CORPORATION,,HAUPPAUGE,NY,11788,6312313737,offshore0007@hotmail.com,,FX1R156K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
APJR371C,"HEAVY METAL AIR, LLC.","PANORAMA FLIGHT SERVICES,
   SERVICES, INC",WHITE PLAINS,NY,10604,9144612336,andy.batista@flyhma.com,,APJR371C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
UG6R085O,USAIRPORTS FLIGHT SUPPORT LLC,,ROCHESTER,NY,14624,,dromagnola@usairports.com,,UG6R085O,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
GC1R161K,EMPIRE AVIONICS CORP,,WHITE PLAINS,NY,10604,9147615400,avionicsshop@optonline.net,,GC1R161K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
DJF4206D,"FLEXJET, LLC",,WESTCHESTER COUNTY AIR,NY,10604,2055030120,,,DJF4206D,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
HMZR555X,AIRBORNE MAINTENANCE INC,NONE,RONKONKOMA,NY,11779,6317374430,chiefpilot@helicopterexperts.com,,HMZR555X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
OVVR461N,AMETEK AMERON LLC,"AMERON GLOBAL PRODUCT
   PRODUCT SUPPORT",HOLBROOK,NY,11741,6314672811,pual.skinner@ametek.com,,OVVR461N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
Q4BR846X,CB AVIATION INC,,CANANDAIGUA,NY,14424,5856153406,cpschubert1@yahoo.com,,Q4BR846X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
2KLR185B,"K AND L SOARING, LLC",,CAYUTA,NY,14824,6075943329,schweizer.les@klsoaring.com,,2KLR185B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
XC6R684J,"ADVANCED COATING TECHNOLOGIES, LLC","PRATT & WHITNEY
   WHITNEY ADVANCED COATING TECHNOLOGIES",MIDDLETOWN,NY,10941,8456926613,christopher.pettinato@prattwhitney.com,,XC6R684J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
SMVR502K,"UNISON INDUSTRIES, L.L.C.","UNISON INDUSTRIES D/B/A
DBA UNISON INDUSTRIES L.L.C.","NORWICH,",NY,13815,6073355194,brett.gates@geaerospace.com,,SMVR502K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
CN5R558J,COX AND COMPANY INC,,PLAINVIEW,NY,11803,2123660264 EXT. 264,isantala@coxandco.com,,CN5R558J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
CW1R075K,IBM CORPORATION FLIGHT OPERATIONS,,WHITE PLAINS,NY,10604,9144992986,ds953@us.ibm.com,,CW1R075K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
EYCR588X,EMERGENCY BEACON CORPORATION,ROANWELL CORPORATION,BRONX,NY,10455,7184010288,emergencybeacon@roanwellcorp.com,,EYCR588X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
FS1R151K,TELEPHONICS CORPORATION,,FARMINGDALE,NY,11735,6315496509 EXT. 7413,michael.monaco@ttmtech.com,,FS1R151K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
IDDR252K,VENTURA MOBILE AIRCRAFT SERVICES,,FARMINGDALE,NY,11735,6317565500,maureen.tarascio@venturajet.com,,IDDR252K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
RM6R360W,VENTURA AVIONICS LLC,,FARMINGDALE,NY,11735,6317565500,greg.tarascio@ventura.aero_______________________,,RM6R360W,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
IH1R218K,CORNING INCORPORATED,,HORSEHEADS,NY,14845,6079746106,theetgend@corning.com,,IH1R218K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
JGMR449E,JUSTICE AIR MAINTENANCE INC,DGM AIRCRAFT,FARMINGDALE,NY,11735,6312704144,gabriel@justiceair.com,,JGMR449E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
EW7R379W,ALTUS AEROSPACE INC,ALTUS AEROSPACE,RONKONKOMA,NY,11779,6317375801,czarzano@hawthorne.aero,,EW7R379W,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
BQVR582C,RICHMOR AVIATION INC,,"HUDSON,",NY,12534,5188289461,mwr@richmor.com,,BQVR582C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
BQVD582C,RICHMOR AVIATION INC,,SCOTIA,NY,12302,5183993652,jalessi@richmor.com,,BQVD582C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
4ANR843B,ACC-U-NAP NIGHT VISION SOLUTIONS LLC,,CLIFTON PARK,NY,12065,5188591799,napnightvision@gmail.com,,4ANR843B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
J22R845J,AVFLIGHT ROCHESTER CORPORATION,,ROCHESTER,NY,14624,5852359040,rfratangelo@avflight.com,,J22R845J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
YLNR780L,THE BALLOON DETAIL INC,,NORWICH,NY,13815,6072262170,theballoondetail@gmail.com,,YLNR780L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
SQHR710U,DELAWARE AVIATION LLC,,SIDNEY,NY,13838,6075633777,bcford@airservice.net,,SQHR710U,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
ODMR232L,"L3HARRIS TECHNOLOGIES, INC",,NORTH AMITYVILLE,NY,11701,6316304000,charles.casarona@l3harris.com,,ODMR232L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
DKZR372X,MUSTANG AVIONICS,,JAMESTOWN,NY,14701,7166647700,ljn@chautaircraft.com,,DKZR372X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
CCTR870D,ITT ENIDINE INC,,ORCHARD PARK,NY,14127,7166921900,alan.skeldon@itt.com,,CCTR870D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
OQ1R383K,PRECISION AVIONICS INC,,WAPPINGERS FALLS,NY,12590,8454625116,gleason.c@gmail.com,,OQ1R383K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
V1VR130X,"PERRONE LEATHER, LLC",,FULTONVILLE,NY,12072,5188534300,bking@perroneco.com,,V1VR130X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
YSYR673X,"GE AVIATION SYSTEMS, LLC",,BOHEMIA,NY,11716,,blend.bardhi@geaerospace.com,,YSYR673X,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
ER1R123K,ARKWIN INDUSTRIES INC,,BETHPAGE,NY,11714,5163332640,bmuftuoglu@arkwin.com,,ER1R123K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
AH1R008K,GOODRICH CORPORATION,,ROME,NY,13441,3158381200,chelsea.pettinelli@collins.com,,AH1R008K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
AL1R012K,MURRAY AVIONICS INC,,SCOTIA,NY,12302,5183998173,sales@murrayavionics.com,,AL1R012K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
QNCR580K,NORTHEAST AERO COMPRESSOR CORP.,,BOHEMIA,NY,11716,6315899070 EXT. 113,mdavies@neacorepair.com,,QNCR580K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
2C3R049L,CALSPAN CORPORATION,,NIAGARA FALLS,NY,14304,7162361046,john.schugarts@calspan.com,,2C3R049L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
IE1R215K,MISSION SYSTEMS ORCHARD PARK INC,,ORCHARD PARK,NY,14127,7166676495,sunlytair@aol.com,,IE1R215K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
IP1R226K,SERVOTRONICS INC,,ELMA,NY,14059,7166555990,davis.griffith@servotronics.com,,IP1R226K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
Z9LR108B,ASTRONICS LUMINESCENT SYSTEMS INC,,EAST AURORA,NY,14052,7166550800,chris.becker@astronics.com,,Z9LR108B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
B2ER144J,BOSHART ENTERPRISES AND AIRCRAFT SERVICES INC,,BATAVIA,NY,14020,5853441749,jeff@boshartaviation.com,,B2ER144J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
NC1R343K,AERO INSTRUMENTS AND AVIONICS INC,,DEPEW,NY,14043,7166947060,steveg@aeroinst.com,,NC1R343K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
AN1R014K,ROTRON INC,AMETEK ROTRON,"WOODSTOCK,",NY,12498,8456792401,katherine.quach@ametek.com,,AN1R014K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
CNQ6918C,TEXTRON AVIATION INC,TEXTRON AVIATION SERVICE,NEWBURGH,NY,12550,8455679210,kmull@txtav.com,,CNQ6918C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
IC1R213K,"CHAUTAUQUA AIRCRAFT SALES, INC",,Jamestown,NY,14071,7166647700,ljn@chqav.com,,IC1R213K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
L4QR418Y,PLANE LEATHER REPAIR,,NORWICH,NY,13815,6073733469,mark@planeleather.com,,L4QR418Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
Y4AR039O,ACCESSORY TECHNOLOGIES CORPORATION,,EDGEWOOD,NY,11717,6317532282,manny@atcny.com,,Y4AR039O,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
JM1R249K,CHROMALLOY RESEARCH AND TECHNOLOGY DIVISION,CHROMALLOY NEW YORK,ORANGEBURG,NY,10962,8453594700 EXT. 607,mmeshberg@chromalloy.com,,JM1R249K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
U2HR870X,M & H RESEARCH AND DEVELOPMENT,M & H SOARING,BEAVER DAMS,NY,14812,,monty@mandhsoaring.com,,U2HR870X,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
ND1R344K,MOOG INC,,ELMA,NY,14059,7166522000,pbisch@moog.com,,ND1R344K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
2LMR437M,LOCKHEED MARTIN CORPORATION,,OWEGO,NY,13827,,neal.kinnetz@lmco.com,,2LMR437M,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
T5TR698J,TACTAIR FLUID CONTROLS,,LIVERPOOL,NY,13088,3154513928,pkaido@yftactair.com,,T5TR698J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
9W8R730D,"PREMIER AVIATION, LLC",,HORSEHEADS,NY,14845,6073295618,rborra@premier-aviation.com,,9W8R730D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
X2XR257Y,MACH II MAINTENANCE CORPORATION,,Jamaica,NY,11430,7187512482,robert.fisher@mach2maintenance.com,,X2XR257Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
G8IR037X,GLOBAL AIRCRAFT INTERIORS,,RONKONKOMA,NY,11779,6319818470,robert@globalaircraftinteriors.com,,G8IR037X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
S8XR093N,SEABOARD TANK SYSTEMS INC,,RONKONKOMA,NY,11779,6319810242,seaboard2002@aol.com,,S8XR093N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ny,2026-03-09,no,,
