entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated,is_enterprise,multi_location_group,domain_normalized
3R9Y640D,MRO IBEROAMERICA SAPI DE CV,,SALTILLO,CO,25900,,r.gomez@mroi.mx,,3R9Y640D,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
H51R588Y,AIRCRAFT MAINTENANCE AND MANAGEMENT COMPANY,HAGGAN AVIATION,ENGLEWOOD,CO,80112,3037920688,chaight@hagganaviation.com,,H51R588Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
O0AR682Y,AOG-ASAP AVIONICS INC,,WATKINS,CO,80137,3035206988,wheiss@msn.com,,O0AR682Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
76YR726D,LEGACY AIR,,BROOMFIELD,CO,80021,3034040277,rick@legacy-air.com,,76YR726D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
6DNR881C,DNT AVIONICS,,GRAND JUNCTION,CO,81506,9702438890,dntpins_313@yahoo.com,,6DNR881C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
X8CR828N,"GOGO BUSINESS AVIATION, LLC.",,BROOMFIELD,CO,80021,3033013200,connect@gogoair.com,,X8CR828N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
PAZ3068H,"PREMIER AIR CENTER, LLC",WEST STAR AVIATION,ENGLEWOOD,CO,80112,7204867140,trasch@wsa.aero,,PAZ3068H,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
KP7R699J,"AIR COMM CORPORATION, LLC",,THORNTON,CO,80023,2047287618,mason.reichert@acethermalsystems.com,,KP7R699J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
LCBR329X,LIFE CYCLE BALLOON REPAIR,,BRIGHTON,CO,80603,3032161990,michael@lifecycleballoons.com,,LCBR329X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
PMSR554E,PEGASUS AEROSPACE MISSION SYSTEMS,,COLORADO SPRINGS,CO,80916,7196591017,,,PMSR554E,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
SCIR012A,TWIN OTTER INTERNATIONAL LTD,"TWIN OTTER AIRBORNE
   AIRBORNE RESEARCH",GRAND JUNCTION,CO,81506,9709852215,luke@twinotter.com,,SCIR012A,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
DYHR613K,CENTENNIAL AIRCRAFT INTERIORS CORPORATION,,ENGLEWOOD,CO,80112,3036499296,cenaircraft@aol.com,,DYHR613K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
VIB4368K,STEVENS AEROSPACE AND DEFENSE SYSTEMS LLC,,ENGLEWOOD,CO,80112,8646786026,msimpson@stevensaerospace.com,,VIB4368K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
XCEY706Y,"TURBOTEC, S.A. DE C.V.",,SALTILLO,CO,25900,,jjswain@me.com,,XCEY706Y,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
RYHR519X,ROCKY MOUNTAIN HOT AIR LLC,,DENVER,CO,80219,3039360292,,,RYHR519X,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
3SDR529B,"SIERRA NEVADA COMPANY, LLC",,ENGLEWOOD,CO,80112,3037950604,phil.baker@sncorp.com,,3SDR529B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
GO2R846D,"GOGO BUSINESS AVIATION, LLC",GOGO FLIGHT SERVICES,BROOMFIELD,CO,80021,3033013441,jbyrne@gogoair.com,,GO2R846D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
KY7R882H,KEY LIME AIR CORPORATION,DENVER AIR CONNECTION,ENGLEWOOD,CO,80112,3037689626,bkilburn@keylimeair.com,,KY7R882H,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
VX3R935L,HELIARC WELDING SERVICE,,DENVER,CO,80207,3033552080,heliarcwelding@hotmail.com,,VX3R935L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
VW6R328Y,AVIATION WINDOW SERVICES,,BOULDER,CO,80301,3034442171,tim@aviationwindows.com,,VW6R328Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
IG0R976N,"INTERNATIONAL GOVERNOR SERVICES, LLC",STANDARDAERO COMPONENT SERVICES,BROOMFIELD,CO,80020,3034640043,maintenance@securityaviation.biz,,IG0R976N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
FDBR221K,FREEDOM AVIONICS,"AERO PROP USA
DBA FREEDOM AIR AVIONICS",BROOMFIELD,CO,80021,3034695633,james@freedomavionics.com,,FDBR221K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
GL6R565N,DENVER HOT AIR REPAIR,"A DIVISION OF
   OF DEKOEVEND ENTERPRISES
   C.",SAN LUIS,CO,81152,7207373534,terrysm@earthlink.net,,GL6R565N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
FS6R104E,"INTERMOUNTAIN TESTING COMPANY, LLC",,ENGLEWOOD,CO,80110,3037610650,joe@intermountaintesting.com,,FS6R104E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
OMKR399L,STRAIGHT FLIGHT LLC,,ENGLEWOOD,CO,80112,3037998906,msinger@straightflight.com,,OMKR399L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
FMSR378E,DIRECT MX AVIATION LLC,,ENGLEWOOD,CO,80112,5206094087,mtaylor@directmxaviation.com,,FMSR378E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
NW6R094J,"C7 AEROWERKS, LLC",,COLORADO SPRINGS,CO,80916,7193090430,tony.porterfield@rampartaviation.com,,NW6R094J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
GM6R566N,DEPOT AVIONICS INC,,ALAMOSA,CO,81101,7195896777,ashleyv@depotavionics.com,,GM6R566N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
4JDR353D,D & J AVIATION INC,,COLORADO SPRINGS,CO,80916,7196591017,jim.schwab@djaviation.aero,,4JDR353D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
AAVR958D,ALLEN AVIATION LLC,,LAMAR,CO,81052,7196887998,allenaviation.llc1@gmail.com,,AAVR958D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
3MTR418B,SABER AIRCRAFT SERVICES LLC,,PUEBLO,CO,81001,7203692259,ryan.frushour@saberav.com,,3MTR418B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
ALWR453E,ALLOY METALWORKS LLC,,SHERIDAN,CO,80110,7207440807,cynta@alloycolorado.com,,ALWR453E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
W8VR768Y,"UNILODE AVIATION SOLUTIONS US, INC",UNILODE AVIATION SOLUTIONS,DENVER,CO,80249,3033171260,bert.reyes@unilode.com,,W8VR768Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
5LBR346D,CENTRI-LUBE TECHNOLOGIES LLC,,LOVELAND,CO,80538,9702183758,jcrisman@thenewfirewallforward.com,,5LBR346D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
WTXR173J,"WEST STAR AVIATION, LLC",WEST STAR AVIATION,GRAND JUNCTION,CO,81506,9702485277,cstout@wsa.aero,,WTXR173J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
BX4R092M,BEEGLES AIRCRAFT SERVICE LLC,,GREELEY,CO,80631,9703539200,info@beeglesair.com,,BX4R092M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
122R933C,WESTERN PLAINS AVIATION LLC,,GREELEY,CO,80631,9703734550,steve@westernplainsaviation.com,,122R933C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
ZW8R398Y,WESTPAC PROPELLER SERVICES INC,,COLORADO SPRINGS,CO,80916,7196382900,bill@westpacpropeller.com,,ZW8R398Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
7F6R102D,PRO POLISH LLC,,ENGLEWOOD,CO,80110,3038030002,chris@propolish100.com,,7F6R102D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
TJJR625X,MOBILE TRANSPONDER SERVICES LLC,AVIONICS UPGRADES,PEYTON,CO,80831,7192518251,dan@mobiletransponder.com,,TJJR625X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
R62R296Y,REDLINE AVIATION,,AKRON,CO,80720,7202724356,dan@redlineaviation.aero,,R62R296Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
X1IR595Y,"AVEX AVIATION, LLC",,BROOMFIELD,CO,80021,7203998008,bjhallinan@newavex.com,,X1IR595Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
B4CR228J,BAE SYSTEMS SPACE & MISSION SYSTEMS INC,,WESTMINSTER,CO,80021,3035337848,hunter.inman@baesystems.us,,B4CR228J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
VMIR360T,AIRCAM NATIONAL HELICOPTER SERVICES INC,,ENGLEWOOD,CO,80112,3037990079,draymond@aircamhelicopters.com,,VMIR360T,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
HA6R580N,COLORADO AIRWORKS LLC,,COLORADO SPRINGS,CO,80920,3035708610,jeff.buesing@gmail.com,,HA6R580N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
QMLR253U,AIR METHODS LLC,UNITED ROTORCRAFT,ENGLEWOOD,CO,80112,8176924415,jeremy.bryck@airmethods.com,,QMLR253U,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
J7BD555Y,BODE AVIATION INC,,ENGLEWOOD,CO,80112,7209513953,jesus.torres@flybode.com,,J7BD555Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
XDWR042L,WOODWARD HRT INC,,FT. COLLINS,CO,80525,9702135839,judd.dew@woodward.com,,XDWR042L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
K4LR032E,ELEVATE MRO,ELEVATE MRO,BROOMFIELD,CO,80021,7208001612,sam.sandifer@elevate-mro.com,,K4LR032E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
QMKR800X,"TRINE AEROSPACE, LLC","TRINE AEROSPACE &
   & DEFENSE
DBA TRINE AVIATION SERVICES",COLORADO SPRINGS,CO,80916,7196235001,ltaylor@trineaerospace.com,,QMKR800X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
PE5R116N,PRECISION AIRCRAFT & ENGINE SERVICES INC,MAYO AVIATION LLC,ENGLEWOOD,CO,80112,3037924022,marc.cooley@gjpaviation.com,,PE5R116N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
VW0R441Y,TRANS AERO LLC,"TRANS AERO LTD
DBA TRANS AERO LIMITED",LOVELAND,CO,80538,3077785777,bjoyner@transaeroheli.com,,VW0R441Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
ZP8R849Y,PILATUS AIRCRAFT USA LTD.,,BROOMFIELD,CO,80021,3034659099,mrector@pilbal.com,,ZP8R849Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
PN5R125N,CENTURY HELICOPTERS INC,,FORT COLLINS,CO,80524,9704846804,philip.glasgow@centuryhelicopters.com,,PN5R125N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
N3KR215O,"PHOENIX TURBINE OVERHAUL AND REPAIR, LLC.",NONE,FORT COLLINS,CO,80524,9704950295,phoenixturbine@aol.com,,N3KR215O,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
3FOR298C,AEROFIELD SERVICES LLC,,AURORA,CO,80011,7205423173,philwilson@aerofieldservices.com,,3FOR298C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
FR6R545N,ROCKY MOUNTAIN PROPELLERS INC,,ERIE,CO,80516,3036657905,rocky.prop@rockyprop.com,,FR6R545N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
HRSR322E,HAYES AVIATION RS,,AKRON,CO,80720,,randy@hayesav.com,,HRSR322E,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
ZYJR157B,JETTECH LLC,,BROOMFIELD,CO,80021,3036974262,rob@jettechllc.net,,ZYJR157B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
9HQR621C,HQ HELIWORKS LLC,,BROOMFIELD,CO,80021,4065701918,ryanb@heliqwest.com,,9HQR621C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
ZL6R006Y,ARAPAHOE AERO AVIONICS,,ENGLEWOOD,CO,80112,3037998386,scott@arapahoeaero.com,,ZL6R006Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
7GSR084O,"GLOBAL SUPERTANKER AVIATION, LLC.",,DENVER,CO,80237,,scott@globalsupertanker.com,,7GSR084O,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
W33R587X,WESTERN AERO REPAIR INC,,DENVER,CO,80216,3033433223 EXT. 113,pswart@westernaero.com,,W33R587X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
MQWR059K,M E K LTD,GRANITE MOUNTAIN REPAIR,COLORADO SPRINGS,CO,80917,7195740686,ysoft@att.net,,MQWR059K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-co,2026-03-09,no,,
