entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated
GHVR840X,GANN AVIATION INC,,LAFAYETTE,GA,30728,7066383034,gannaviation@msn.com,,GHVR840X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
3XLR151C,"EXCEL TURBINES, INC",,NEWNAN,GA,30263,7706838810,dgarcia@excelturbines.com,,3XLR151C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
2RGR099C,RENDRAG AVIATION LLC,,THOMASTON,GA,30286,7702331948,rendragaviation@gmail.com,,2RGR099C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
ETER699D,"LOWE AVIATION SERVICES, LLC","GARDNER LOWE AVIATION
   AVIATION SERVICES",PEACHTREE CITY,GA,30269,7706310650,kgardner@gardneravs.com,,ETER699D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
20RR630D,SMART AIRPARTS PC,,ATLANTA,GA,30336,,,,20RR630D,unknown,unknown,general-mro,,unknown,0.67,C,no,no,no,40,no website (+40),10,general-mro (+10),unknown,25.0,faa-facility-ga,2026-03-09
50UR487D,SOUTHERN AIR GROUP LLC,,JEFFERSON,GA,30549,,sgivens@southernairgroup.com,,50UR487D,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
3NRR976C,NOR-RAL INC,,CANTON,GA,30115,7707200526 EXT. 232,,,3NRR976C,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
ROMR410E,"ROMANAIR WDR, INC",,WINDER,GA,30680,7706874001,,,ROMR410E,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
1THR297B,THE HOME DEPOT USA,,ATLANTA,GA,30336,7703843800,marty_grier@homedepot.com,,1THR297B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
VJYR666L,"AIRCRAFT ACCESSORIES INTERNATIONAL, LLC",,PEACHTREE CITY,GA,30269,7707034316,mike@aaiair.com,,VJYR666L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
HK4R235M,HEAD BALLOONS INC,,CLEVELAND,GA,30528,7068653874,thead@headballoons.com,,HK4R235M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
311R988B,AIRCRAFT COMPONENT RECOVERY LLC,,PEACHTREE CITY,GA,30269,4045439950,,,311R988B,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
H2AR068E,H2 AEROSERVICES,,"MACON, GEORGIA",GA,31216,6786372930,bhiggins@h2aeroservices.com,,H2AR068E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
50ER643D,SOUTHEAST AVIONICS LLC,,STATESBORO,GA,30461,7066212305,,,50ER643D,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
2C8R529C,CLAYTON INTERNATIONAL INC,,PEACHTREE CITY,GA,30269,7704863609,djames@claytonintl.com,,2C8R529C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
PRZR073K,"BARFIELD PRECISION ELECTRONICS, LLC",PRECISION ELECTRONICS,ATLANTA,GA,30349,4047674667,bryan.king@barfield.com,,PRZR073K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
2BRR564M,BLUE RIDGE HELICOPTERS,,GAINESVILLE,GA,30501,7709630590,paul@lanairm.com,,2BRR564M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
2RCD028C,"RCO AEROSPACE PRODUCTS, LLC",,POOLER,GA,31322,7343773099,chris.leon@rcoeng.com,,2RCD028C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
1E2R323C,AEROSPACE DEFENSE SYSTEMS INC,,FORT STEWART,GA,31314,8436863949,,,1E2R323C,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
DK7R442E,"AVIAS, LLC",,KENNESAW,GA,30144,7704274954,mac@dlkaviation.com,,DK7R442E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
VS1D569K,GOODYEAR TIRE AND RUBBER CO AVIATION PRODUCTS DIV,,STOCKBRIDGE,GA,30281,6782846155,merthella_blake@goodyear.com,,VS1D569K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
2ZKR728C,"MARTIN AIRCRAFT SERVICES, LLC.",,BLAIRSVILLE,GA,30512,7069829016,martinaircraft1@windstream.net,,2ZKR728C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
XJ3R973L,AEROTRON AIRPOWER INC,FOKKER SERVICES AMERICAS,LAGRANGE,GA,30240,7062980065,kirt.mathes@fokkerservices.com,,XJ3R973L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
MO9R992J,ATLANTA AVIONICS INC,"AA, INC.",JACKSON,GA,30233,7705040011,atlavionics@bellsouth.net,,MO9R992J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
1GWR012C,EQUIN0XX AVIATION SERVICES LLC,,LAWRENCEVILLE,GA,30046,7709629092,spm@equinoxxaviation.com,,1GWR012C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
Q4AR782J,AEROQUEST INC,,LAWRENCEVILLE,GA,30045,7702378110,quality@aeroquest.com,,Q4AR782J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
O4QR130B,TURBINE SOLUTIONS LLC,,GRIFFIN,GA,30224,4048194949,michelle.turbinesolutions@gmail.com,,O4QR130B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
Z9HR127B,HAMMERHEAD AERONAUTICAL LLC,,BALL GROUND,GA,30107,7705006045,ibworking2@gmail.com______________________,,Z9HR127B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
XNDR054L,AERO SUPPORT ENGINEERING,"ASEI, INC.",KENNESAW,GA,30144,4045591946,info@spinner-repairs.com,,XNDR054L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
7OTR713C,ON THE BEAM AVIATION INC,,HAMPTON,GA,30228,7703569300,monica@onthebeamaviation.com,,7OTR713C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
NV4R596X,SAFT AMERICA INC,,VALDOSTA,GA,31601,2292452910,gibson.okojie@saft.com,,NV4R596X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
2OHR111C,"OASIS AVIATION MAINTENANCE, INC",,NEWNAN,GA,30263,6788703085,solive@flyoasis.net,,2OHR111C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
XLRR976K,L3 AVIATION PRODUCTS INC,,ALPHARETTA,GA,30004,7703468123,scott.parker@l3harris.com,,XLRR976K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
HC4R227M,"APPLIED TECHNICAL SERVICES, INC",,MARIETTA,GA,30062,7704231400,bpatience@atslab.com,,HC4R227M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
NO6R089J,"NORTHROP GRUMMAN TECHNICAL SERVICES, INC",,WARNER ROBINS,GA,31088,4782939651,rick.pedersen@ngc.com,,NO6R089J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
QLYR458X,"THRUSH AIRCRAFT, LLC.",,ALBANY,GA,31721,2298831440,kevin.pierce@thrushaircraft.com,,QLYR458X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
355R656D,"AEROTRON COMPONENT REPAIR, LLC.",,LAGRANGE,GA,30240,7068845836,tony.veneziani@aerotron.co.uk,,355R656D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
2MYR326C,TEXTRON AVIATION,MCCAULEY PROPELLER SYSTEMS,COLUMBUS,GA,31907,7065692144,,,2MYR326C,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
WRDR826D,WARDADDY AVIATION INC,,NEWNAN,GA,30263,6788506110,ricky@wardaddyaviation.com,,WRDR826D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
G3SR222J,GARDNER AVIATION SPECIALIST INC,PRECISION AIRCRAFT SERVICES,PEACHTREE CITY,GA,30269,7704866061,arucker@pas-svc.com,,G3SR222J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
G4ZR155X,AEROREPAIR SOUTH LLC,,GRIFFIN,GA,30224,6786922001,ssmith@aerorepaircorp.com,,G4ZR155X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
ESPR691D,PHOENIX AIR GROUP INC,,CARTERSVILLE,GA,30120,7703872000,,,ESPR691D,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
SMJR181K,STAMBAUGH AVIATION INC,,BRUNSWICK,GA,31525,9122657244,scottstambaugh@stambaughaviation.com,,SMJR181K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
TUV3731K,CHROMALLOY GAS TURBINE LLC,CHROMALLOY GEORGIA (LAGRANGE),LAGRANGE,GA,30240,7068820133,cstanfield@chromalloy.com,,TUV3731K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
TUVR731K,CHROMALLOY GAS TURBINE LLC,CHROMALLOY GEORGIA (NEWNAN),NEWNAN,GA,30265,7702546200,wlindsey@chromalloy.com,,TUVR731K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
SU9R747J,"BALLOONACY, LLC",,FAYETTEVILLE,GA,30214,7707199492,info@balloonacyltd.com,,SU9R747J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
E8SR081N,ECONOSTRIP INC,ATLANTA AVIATION INTERNATIONAL,ATLANTA,GA,30354,6789041110,mthatch@atlantaaviation.com,,E8SR081N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
2VSR110C,VIASAT INC,,DULUTH,GA,30096,6789247867,javier.tienda@viasat.com,,2VSR110C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
2BKR316R,AB AVIATION LLC,,WINDER,GA,30680,7705342729,lillian@abaviation.net,,2BKR316R,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
HN4R238M,"PRATT & WHITNEY ENGINE SERVICES, INC",,ATLANTA,GA,30336,,tillman.baker@prattwhitney.com,,HN4R238M,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
1RVR314B,R V MARINE INC,,SAINT MARYS,GA,31558,9044631800,medicusa@comcast.net,,1RVR314B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
VWIR654K,AVIONICS WEST INC,AVWEST ATLANTA,DALLAS,GA,30157,6783546255,avwest@avwestatlanta.com,,VWIR654K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
CA6R517N,"NATIONAL AEROTECH AVIATION, INC",NATIONAL AEROTECH,THOMASTON,GA,30286,7707077939,qa@nationalaerotech.com,,CA6R517N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
B2KR333J,FOOTHILLS AVIATION INC,,TOCCOA,GA,30577,7068866341,aceair@windstream.net,,B2KR333J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
7OR2709D,ROLLS-ROYCE CORPORATION,ON WING SERVICES,SAVANNAH,GA,31408,9125178348,randy.thurman@rolls-royce.com,,7OR2709D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
DALR026A,DELTA AIR LINES INC,"DTO
DBA DELTA TECHOPS",ATLANTA,GA,30354,4047734571,al.harmon@delta.com,,DALR026A,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
ZV4R714M,PRECISION AVIATION GROUP INC,"PRECISION ACCESSORIES &
   & INSTRUMENTS",ATLANTA,GA,30349,4047675800,dscarbrough@precisionaccessories.com,,ZV4R714M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
UA23206L,FLIGHT PROGRAM MAINTENANCE SERVICES KENNESAW,,KENNESAW,GA,30144,7706356103,jeb.f.lynch@faa.gov,,UA23206L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
VIB2368K,STEVENS AEROSPACE AND DEFENSE SYSTEMS LLC,,ATLANTA,GA,30336,4073330485,msimpson@stevensaerospace.com,,VIB2368K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
Q5ER195Y,EMS DEFENSE TECHNOLOGIES INC,,NORCROSS,GA,30092,4704224465 EXT. 4465,jeffrey.gardner@honeywell.com,,Q5ER195Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
DBPR946D,DEAN BALDWIN PAINTING LP,,MACON,GA,31216,4783095346,charlesh@deanbaldwinpainting.com,,DBPR946D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
HS4R243M,RAY ALLENS ELECTRONICS INC,RAY'S ELECTRONICS,BUTLER,GA,31006,4788623033,rayselectronics1@yahoo.com,,HS4R243M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
STGR960D,STG SERVICES,,MACON,GA,31216,6155042115,c130ife@comcast.net,,STGR960D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
BSBR596C,AUGUSTA AVIATION INC,,AUGUSTA,GA,30904,7067338970,chris@augustaaviation.com,,BSBR596C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
GW4R221M,STANDARDAERO BUSINESS AVIATION SERVICES LLC,,AUGUSTA,GA,30906,7067715660,peter.weitz@standardaero.com,,GW4R221M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
2IHR067C,IHI-ICR LLC,,VILLA RICA,GA,30180,7704598862,jpaschal@icrr255x.com,,2IHR067C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
ICRR255X,INTERNATIONAL COMPONENT REPAIR LLC,,VILLA RICA,GA,30180,7704598862,jpaschal@icrr255x.com,,ICRR255X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
6RGR120D,ACCESSORY AERO GROUP LLC,,ZEBULON,GA,30295,6786928605,rbyrd@aagatlanta.com,,6RGR120D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
VGOR728L,THE AVIATION GROUP INC,,PEACHTREE CITY,GA,30269,7704861666,larry@theaviationgroup.com,,VGOR728L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
W86R867N,WORLD CLASS ACCESSORY INC,,PEACHTREE CITY,GA,30269,7706312470,rod@worldclassaccessory.com,,W86R867N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-ga,2026-03-09
