entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated,is_enterprise,multi_location_group,domain_normalized
CMHR334E,INSIDE AND OUT AIRCRAFT SERVICES INC,,PIKEVILLE,NC,27863,9199475207,mark.h@iandoacft.com,,CMHR334E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
B0GR006O,BRIDGESTONE AIRCRAFT TIRE (USA) INC,,MAYODAN,NC,27027,3365488100,brandonc@bridgestone-bau.com,,B0GR006O,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
1F3R379D,CAPE FEAR AIRWORKS INC,,SOUTHPORT,NC,28461,5083414377,conrad1204@gmail.com,,1F3R379D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
KFUR636X,KEARFOTT CORPORATION,NONE,BLACK MOUNTAIN,NC,28711,8283505411,d.muszynski@kearfott.com,,KFUR636X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
QY0R948C,"DAVINCI JETS SERVICES, LLC",,CHARLOTTE,NC,28208,7044969549,william.darr@davincijets.com,,QY0R948C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
YCWR993K,CURTISS-WRIGHT,,SHELBY,NC,28152,7044812389,wtallent@curtisswright.com,,YCWR993K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
EVGR735D,JAARS INC,,WAXHAW,NC,28173,7048436426,andrew.roberts@jaars.org,,EVGR735D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
QY2R126L,DASSAULT FALCON JET CORPORATION,MIDWAY AEROSPACE,MONROE,NC,28110,7049932098,ecurtis@midwayaircraft.com,,QY2R126L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
A8LR406J,HONEYWELL INTERNATIONAL INC,"HONEYWELL ENGINES SYSTEMS
   SYSTEMS AND ACCESSORIES",ROCKY MOUNT,NC,27804,2529772100,renee.marlow@honeywell.com,,A8LR406J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
3HDR835B,"HONDA AIRCRAFT COMPANY, LLC",,GREENSBORO,NC,27410,3365548300,adrian_keller@haci.honda.com,,3HDR835B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
JB4R278M,TWIN LAKES AVIONICS,,ADVANCE,NC,27006,3369986120,gwen@greeraerospace.com,,JB4R278M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
ZA4R693M,INGLEWOOD AVIATION MAINTENANCE SERVICES INC,,NEW LONDON,NC,28127,7049831915,inglewoodoffice@vnet.net,,ZA4R693M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
EWCR750D,CAUSEY AVIATION SERVICE INC,,LIBERTY,NC,27298,3366854423,james.buchanan@causeyaviation.com,,EWCR750D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
E58R651K,"FLYCAROLINA, LLC",FLYCAROLINA AVIATION,CONCORD,NC,28027,7042011500,jeff@flycarolina.com,,E58R651K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
68IR700B,ICON AEROSPACE LLC,ICON AEROSPACE,INDIAN TRAIL,NC,28079,7048214266,alex@iconaerospace.com,,68IR700B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
QCCR389K,"CAROLINA AVIONICS GROUP, LLC",,SALISBURY,NC,28147,7046300211,jenkinsg@aol.com,,QCCR389K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
ZE4R697M,COMMANDER INSTRUMENTS AND AVIONICS INC,,CHARLOTTE,NC,28217,7043951412,jjohnson@commanderinstruments.com,,ZE4R697M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
FFGR870D,JET EAST INC,WEST STAR AVIATION,STATESVILLE,NC,28677,3056854646,jonathan.kroph@wsa.aero,,FFGR870D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
ACOR030C,AIR CARE INC,,ELM CITY,NC,27822,2529771717,justin@aircareav.com,,ACOR030C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
CNQ7918C,TEXTRON AVIATION INC,TEXTRON AVIATION SERVICE,GREENSBORO,NC,27410,3366057000,irstolze@txtav.com,,CNQ7918C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
VLAR883D,"VICTORY LANE AVIATION, LLC",,CONCORD,NC,28027,7047840297,kthompson@victorylaneaviation.com.com,,VLAR883D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
R4OR880N,"VICTORY LANE AVIATION, LLC",,CHARLOTTE,NC,28208,7047635254,ryan@victorylaneaviation.com,,R4OR880N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
FFFR869D,"VICTORY LANE AVIATION, LLC",,WILMINGTON,NC,28405,9107630146,kthompson@victorylaneaviation.com,,FFFR869D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
3EJR805N,EXCLUSIVE JETS LLC,FLY EXCLUSIVE,KINSTON,NC,28504,9543283803,charles.nutter@flyexclusive.com,,3EJR805N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
BSSR836D,BASS AVIATION INC,,MOUNT OLIVE,NC,28365,9196351471,bassaviation@att.net,,BSSR836D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
6T8R838B,TRIANGLE BALLOON SERVICES,,STATESVILLE,NC,28677,7048789501,monsouth80@gmail.com,,6T8R838B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
8M3R683D,MICHELIN NORTH AMERICA INC,,NORWOOD,NC,28128,7044747727,marie.hill@michelin.com,,8M3R683D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
68CR056C,CAROLINA AVIATION TECHNICAL SERVICES LLC,,STATESVILLE,NC,28677,7049959943,peter.sistare@cats-mro.com,,68CR056C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
PL4R444M,FREDERICK M. POWELL,POWELL AVIONICS,FAYETTEVILLE,NC,28302,9104840236,powav@raleigh.twcbc.com,,PL4R444M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
AOGR369E,"APPALACHIAN AERO GROUP, LLC",,HICKORY,NC,28601,8283681557,psevert@appaerogroup.com,,AOGR369E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
4MOR569R,DUNLOP AIRCRAFT TYRES INC,,MOCKSVILLE,NC,27028,3362830979,robert.meade@dunlopaircrafttyres.com,,4MOR569R,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
39NR184D,"NORTH STATE AVIATION HOLDING, LLC",NORTH STATE,WINSTON-SALEM,NC,27105,4047341661,smarion@nsamro.com,,39NR184D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
10XR430D,UNMANNED SYSTEMS INC,ALBERS AEROSPACE,MOORESVILLE,NC,28117,7046621867,staft@iomax.net,,10XR430D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
LLRR935D,SERVO VALVE TECHNOLOGY LLC,,MONROE,NC,28110,8643739090,steve@servovalvetech.com,,LLRR935D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
XSPR699K,SPARKCHASERS AIRCRAFT SERVICES INC,,SMITHFIELD,NC,27577,9195783728,trey.r@flysparkchasers.com,,XSPR699K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
TIPR833K,"HAECO AIRFRAME SERVICES, LLC.",AAR AIRCRAFT SERVICES-GREENSBORO,GREENSBORO,NC,27410,3366684410,bryan.scott@haeco.aero,,TIPR833K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
9B7R885C,MACHINING TECHNOLOGY SERVICES INC,,MONROE,NC,28110,7042260127,twilliamsmts@yahoo.com,,9B7R885C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
G3NR788J,GENESIS AVIATION INC,,GREENSBORO,NC,27409,3366058000,wesh@genesisaviation.com,,G3NR788J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
3BER571B,B/E AEROSPACE INC,,WINSTON-SALEM,NC,27105,3367672000,wilson.d.barreragarcia@collins.com,,3BER571B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
YV4R688M,"AERO ACCESSORIES, LLC.",,BURLINGTON,NC,27215,3362892829,wlowe@tempestaero.com,,YV4R688M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
9KPR369B,CONSOLIDATED FUEL SYSTEMS LLC,NONE,BURLINGTON,NC,27215,3362892829,wlowe@tempestaero.com,,9KPR369B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
V24R156B,"MARVEL-SCHEBLER AIRCRAFT CARBURETORS, LLC",,BURLINGTON,NC,27215,3362892829,wlowe@tempestaero.com,,V24R156B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
CTSR936D,"CINCINNATI THERMAL SPRAY, SOUTH",,ROCKY POINT,NC,28443,9106752909,wreed@cts-inc.net,,CTSR936D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
2TOR010C,"ZIM AIRCRAFT CABIN SOLUTIONS, LLC","ZIM AIRCRAFT CABIN
   CABIN SOLUTIONS.LLC",GREENSBORO,NC,27409,3368621418,barry.cook@zim.aero,,2TOR010C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-nc,2026-03-09,no,,
