entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated,is_enterprise,multi_location_group,domain_normalized
FO4R187M,"PACIFIC AERO TECH, LLC",,KENT,WA,98032,2533959535,skyler.hanson@pacificaerotech.com,,FO4R187M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
XSIR946K,SNOHOMISH FLYING SERVICE INC,,SNOHOMISH,WA,98296,3605681541,,,XSIR946K,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
2AAR048B,A AND R AVIATION SERVICES INC,A & R AVIATION SERVICES,TUMWATER,WA,98501,3602369928,ronhix@aravservices.com,,2AAR048B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
AF4R048M,A. C. PROPELLER SERVICE INC,,SEATTLE,WA,98108,2067621225,jeremy@acpropeller.com,,AF4R048M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
THUR384E,"THUNDERBIRD AERO, LLC",,EVERETT,WA,98204,2063967962,,,THUR384E,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
ZVMR561L,"BE AEROSPACE SERVICES, LLC",,EVERETT,WA,98204,4252494691,nathaniel.jackson@collins.com,,ZVMR561L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
JANR618E,"JANSMA DESIGN, LLC",SIX PACK AERO,BELLINGHAM,WA,98226,3607394404,elizabeth@sixpackaero.com,,JANR618E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
HT6R599N,COLUMBIA BALLOONPORT LLC,COLUMBIA BALLOONPORT,PROSSER,WA,99350,5038195664,kindaducky@gmail.com,,HT6R599N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
1RWR197C,RAW SPENCER LLC,SPENCER AVIONICS,PUYALLUP,WA,98374,2538489349,rkeepers@spenceraircraft.com,,1RWR197C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
OKSR369L,ASKO PROCESSING INC,,SEATTLE,WA,98103,2066342080,askoqa@askogroup.com,,OKSR369L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
4N0R587D,NORTHWEST DYNAMICS INC,,VANCOUVER,WA,98682,3602533656,scott@northwestdynamicsinc.com,,4N0R587D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
4AP2676B,INTERNATIONAL AEROSPACE COATINGS INC,,EVERETT,WA,98204,5098901079,,,4AP2676B,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
1ASR959Y,LATECOERE INTERCONNECTION SYSTEMS US INC,,REDMOND,WA,98052,4258838008,wmahmood@aircraftcabinsystems.com,,1ASR959Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
HV6R601N,NABTESCO AEROSPACE INC,,KIRKLAND,WA,98034,4256028400,m.glugla@nabtescoaero.com,,HV6R601N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
AG4R049M,ELDEC AEROSPACE CORPORATION,,LYNNWOOD,WA,98037,4257438397,matthew.marriott@craneae.com,,AG4R049M,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
4CCR016C,CUBCRAFTERS AVIONICS LLC,,YAKIMA,WA,98903,5092489491,johnny.mckinney@cubcrafters.com,,4CCR016C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
JI6R640N,ACUREN INSPECTION INC,,BELLINGHAM,WA,98226,4253555019,jnast@acuren.com,,JI6R640N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
1CSR057B,"AERO-FLITE, INC",,SPOKANE,WA,99224,5097476001,jharrison@aerofliteinc.com,,1CSR057B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
IU6R626N,"AERO CONTROLS, INC",,AUBURN,WA,98001,2532693066,repair@aerocontrols.com,,IU6R626N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
8KNR650C,SKYONE AEROSPACE LLC,,SPOKANE VALLEY,WA,99206,5093850233,gary@skyoneaerospace.com,,8KNR650C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
WAPR457E,WESTERN AVIATION PROFESSIONALS,,EVERSON,WA,98247,7196491019,andrew@westernaviationprofessionals.com,,WAPR457E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
PVCR320H,PAVCO INC,,GIG HARBOR,WA,98335,2534658829,matt@flypavco.com,,PVCR320H,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
G2UR307Y,MISTRAS GROUP INC,MISTRAS SERVICES,KENT,WA,98032,2067648123,,,G2UR307Y,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
4WPR747D,WAYPOINT AVIONICS,"WAYPOINT AVIONICS, LLC",BELLINGHAM,WA,98226,3603196199,waypointavionics@gmail.com,,4WPR747D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
4APR676B,INTERNATIONAL AEROSPACE COATINGS INC,,SPOKANE,WA,99224,8002540255,christopher.richardson@iac.aero,,4APR676B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
851R532D,BASIN TECHNICAL SERVICES LLC,BLUE SKY AVIATION,MOSES LAKE,WA,98837,5032671320,cervelorod@gmail.com,,851R532D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
PL3R766L,ROBERT D. YOUNG,PAINE FIELD INSTRUMENTS,LYNNWOOD,WA,98036,4253538611,repairs@aviationinstrument.com,,PL3R766L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
EL8R116Q,BIG BEND COMMUNITY COLLEGE,,MOSES LAKE,WA,98837,5097932044,tinab@bigbend.edu,,EL8R116Q,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
L9DR090Y,"SAFRAN VENTILATION SYSTEMS USA, LLC",,EVERETT,WA,98203,4254381378,brian.williams@safrangroup.com,,L9DR090Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
N36R982Y,"NORTHWEST HELI STRUCTURES, INCORPORATED",,BELLINGHAM,WA,98226,3607348265,tsnwhs@hotmail.com,,N36R982Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
1TGR325D,GREENPOINT TECHNOLOGIES INC,,MARYSVILLE,WA,98271,,,,1TGR325D,unknown,unknown,general-mro,,unknown,0.67,C,no,no,no,40,no website (+40),10,general-mro (+10),unknown,25.0,faa-facility-wa,2026-03-09,no,,
GTMR365E,GREENPOINT TECHNOLOGIES INC,,MOSES LAKE,WA,98837,8057097708,sean.tarbet@greenpoint.com,,GTMR365E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
2VPR383D,VARTAN USA LLC,,MUKILTEO,WA,98275,4253748914,r.tolman@vartan.aero,,2VPR383D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
4T1R174D,AEROTEC INC,,MOSES LAKE,WA,98837,5097621000,rmigliacio@aerotec.com,,4T1R174D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
NTWR993G,NORTHWEST HELICOPTERS INC,,OLYMPIA,WA,98501,3607547200,sales@nwhelicopters.com,,NTWR993G,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
IVDR539Y,INTER AVIONICS INC,,PASCO,WA,99301,5095473004,donwise@interavionicsinc.com,,IVDR539Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
GK6R564N,"TRIUMPH ACTUATION SYSTEMS - YAKIMA, LLC",,YAKIMA,WA,98903,6612894138,jlrieker@triumphgroup.com,,GK6R564N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
II6R614N,AVIATION INSTRUMENT SERVICE INT'L INC,,LYNNWOOD,WA,98036,4253477677,repairs@aviationinstrument.com,,II6R614N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
VQJR937X,"ABSOLUTE AVIATION SERVICES, LLC",ABSOLUTE AVIATION SERVICES,CHENEY,WA,99004,5097472904,absolute@absoluteaviation.com,,VQJR937X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
WZ8R035C,RICE LAKE WEIGHING SYSTEMS INC,MEASUREMENT SYSTEMS INTERNATIONAL,KENT,WA,98032,2064330199,,,WZ8R035C,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
YWWR314L,WINGS WEST GOVERNOR EXCHANGE AND OVERHAUL INC,,PUYALLUP,WA,98374,2538483188,wwgovernors@qwestoffice.net,,YWWR314L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
FP4R188M,AVIONICS SHOP INC,,GIG HARBOR,WA,98335,2538513009,,,FP4R188M,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
L1RR089Y,"LAMAR TECHNOLOGIES, LLC",,MARYSVILLE,WA,98271,3606516666,chris@lamartech.com,,L1RR089Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
P32R748N,"PRECISION AIRMOTIVE, LLC",PRECISION AIRMOTIVE,ARLINGTON,WA,98223,3606518282,davidm@precisionairmotive.com,,P32R748N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
IQNR108K,"VT VOLANT AEROSPACE, LLC",,BURLINGTON,WA,98233,3607572376,duanewebb@vtvolant.com,,IQNR108K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
I1WR659X,"COMMERCIAL AIRCRAFT INTERIORS, LLC",,BURLINGTON,WA,98233,3607573117,dustinw@cai.aero,,I1WR659X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
EP3R483L,FOUR STAR ACCESSORY OVERHAUL INC,,TUMWATER,WA,98501,3609560800,kevin.h@fourstar.aero,,EP3R483L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
7QCR642C,QUALITEL CORPORATION,,EVERETT,WA,98204,4254238388,,,7QCR642C,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
IX6R629N,SONICO INC,,MOSES LAKE,WA,98837,5097625586,bthom@sonicoinc.com,,IX6R629N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
8P5R295D,BYLER PSI,,OMAK,WA,98841,5097938134,maribyler@byleravionics.com,,8P5R295D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
GGUR269E,MIDSTATE AVIATION INC,,ELLENSBURG,WA,98926,5099627851 EXT. 7852,ed.midstateaviation@fairpoint.net,,GGUR269E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
9OAR440B,"SONIQ AEROSPACE, LP",,PACIFIC,WA,98047,5414900516,travisronk@mac.com,,9OAR440B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
IG6R621N,"AVTECHTYEE, INC",,EVERETT,WA,98203,4252903100,bli@avtechtyee.com,,IG6R621N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
WW0R797Y,UNILODE AVIATION SOLUTIONS US INC,UNILODE AVIATION SOLUTIONS,AUBURN,WA,98001,2538044156,joe.levitski@unilode.com,,WW0R797Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
ODBR579X,ONBOARD SYSTEMS INTERNATIONAL,,VANCOUVER,WA,98685,3605463072 EXT. 187,b.byers@onboardsystems.com,,ODBR579X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
JD6R635N,AERO MAINTENANCE INC,,VANCOUVER,WA,98681,3607359441,avionics@aeromt.com,,JD6R635N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
GJRR163A,"KENMORE AIR HARBOR, LLC",,KENMORE,WA,98028,4254861257,erice@kenmoreair.com,,GJRR163A,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
HN6R593N,AVIATION TECHNICAL SERVICES INC,"ATS
DBA AVIATION TECHNICAL SERVICES",EVERETT,WA,98204,4254233847,razalii@hsd.utc.com,,HN6R593N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
HN6D593N,AVIATION TECHNICAL SERVICES INC - MOSES LAKE,"ATS
DBA AVIATION TECHNICAL SERVICES",MOSES LAKE,WA,98837,5093495044,david.frisk@atsmro.com,,HN6D593N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
1OPR610B,"OLYMPIA PROPELLER GOVERNOR, LLC",,OLYMPIA,WA,98512,3607050436,olypropgov@gmail.com,,1OPR610B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-wa,2026-03-09,no,,
