entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated
KP7R699J,"AIR COMM CORPORATION, LLC",,THORNTON,CO,80023,2047287618,,,KP7R699J,unknown,avionics-components,specialty,KBJC,near-airport,0.75,B,yes,no,no,60,no website (+40); specialty (+10); reachable (+10),30,specialty (+15); reachable (+10); confidence=0.75>=0.75 (+5),unknown,45.0,colorado-part145-round3,2026-03-09
AAVR958D,ALLEN AVIATION LLC,,LAMAR,CO,81052,,,,AAVR958D,medium,unknown,general-mro,KLAA,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
O0AR682Y,AOG-ASAP AVIONICS INC,,WATKINS,CO,80137,3035206988,wheiss@msn.com,,O0AR682Y,unknown,avionics-components,specialty,KCFO,near-airport,0.75,B,yes,yes,no,60,no website (+40); specialty (+10); reachable (+10),30,specialty (+15); reachable (+10); confidence=0.75>=0.75 (+5),unknown,45.0,colorado-part145-round3,2026-03-09
J7BD555Y,BODE AVIATION INC,,ENGLEWOOD,CO,80112,,,,J7BD555Y,medium,unknown,general-mro,KAPA,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
DYHR613K,CENTENNIAL AIRCRAFT INTERIORS CORPORATION,,ENGLEWOOD,CO,80112,3036499296,,,DYHR613K,unknown,cabin-interiors,specialty,KAPA,near-airport,0.75,B,yes,no,no,60,no website (+40); specialty (+10); reachable (+10),30,specialty (+15); reachable (+10); confidence=0.75>=0.75 (+5),unknown,45.0,colorado-part145-round3,2026-03-09
GL6R565N,DENVER HOT AIR REPAIR,DBA A DIVISION OF OF DEKOEVEND ENTERPRISES C.,SAN LUIS,CO,81152,7207373534,terrysm@earthlink.net,,GL6R565N,unknown,unknown,specialty,KALS,near-airport,0.60,C,yes,yes,no,60,no website (+40); specialty (+10); reachable (+10),25,specialty (+15); reachable (+10),unknown,42.5,colorado-part145-round3,2026-03-09
7GSR084O,"GLOBAL SUPERTANKER AVIATION, LLC.",,DENVER,CO,80237,,,,7GSR084O,medium,unknown,general-mro,KDEN,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
HRSR322E,HAYES AVIATION RS,,AKRON,CO,80720,,,,HRSR322E,medium,unknown,general-mro,KAKO,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
N3KR215O,"PHOENIX TURBINE OVERHAUL AND REPAIR, LLC.",DBA NONE,FORT COLLINS,CO,80524,9704950295,phoenixturbine@aol.com,,N3KR215O,unknown,engine-components,specialty,KFNL,near-airport,0.75,B,yes,yes,no,60,no website (+40); specialty (+10); reachable (+10),30,specialty (+15); reachable (+10); confidence=0.75>=0.75 (+5),unknown,45.0,colorado-part145-round3,2026-03-09
VIB4368K,STEVENS AEROSPACE AND DEFENSE SYSTEMS LLC,,ENGLEWOOD,CO,80112,,,,VIB4368K,medium,unknown,general-mro,KAPA,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
122R933C,WESTERN PLAINS AVIATION LLC,,GREELEY,CO,80631,,,,122R933C,medium,unknown,general-mro,KGXY,near-airport,0.75,C,no,no,no,60,no website (+40); size=medium (+20),40,size=medium (+25); general-mro (+10); confidence=0.75>=0.75 (+5),possible,50.0,colorado-part145-round3,2026-03-09
NW6R094J,"C7 AEROWERKS, LLC",,COLORADO SPRINGS,CO,80916,7193090430,,,NW6R094J,unknown,unknown,general-mro,KCOS,on-airport,0.75,B,yes,no,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
5LBR346D,CENTRI-LUBE TECHNOLOGIES LLC,,LOVELAND,CO,80538,9702183758,,,5LBR346D,unknown,unknown,general-mro,KFNL,on-airport,0.75,B,yes,no,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
KY7R882H,KEY LIME AIR CORPORATION,DBA DENVER AIR CONNECTION,ENGLEWOOD,CO,80112,,,,KY7R882H,small,avionics_line_service;avionics_installation;cj2_upgrade,avionics_heavy_satellite,KAPA,on-airport,0.98,C,no,no,no,55,no website (+40); size=small (+10); on-airport (+5),30,size=small (+15); confidence=0.98>=0.9 (+10); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
T3RR881N,MEEKER AIRPORT INC,DBA TRISTAR AVIATION,MEEKER,CO,81641,9702551501,lancecoulter@hotmail.com,,T3RR881N,unknown,unknown,general-mro,KEEO,on-airport,0.75,B,yes,yes,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
PAZ3068H,"PREMIER AIR CENTER, LLC",DBA WEST STAR AVIATION,ENGLEWOOD,CO,80112,7204867140,,https://www.weststaraviation.com/denver/,PAZ3068H,large,business_jets;airframe;engines;avionics;modifications,full_service_mro,KAPA,on-airport,0.98,A,yes,no,yes,55,strong site obs=0.88; low redesign priority (+5); size=large (+20); full_service_mro (+15); reachable (+10); on-airport (+5),90,size=large (+25); full_service_mro (+25); high-value aircraft (business) (+15); reachable (+10); confidence=0.98>=0.9 (+10); on-airport (+5),likely,72.5,colorado-part145-round3,2026-03-09
FR6R545N,ROCKY MOUNTAIN PROPELLERS INC,,ERIE,CO,80516,3036657905,rocky.prop@rockyprop.com,,FR6R545N,unknown,unknown,general-mro,KEIK,on-airport,0.75,B,yes,yes,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
VW0R441Y,TRANS AERO LLC,DBA TRANS AERO LTD DBA TRANS AERO LIMITED,LOVELAND,CO,80538,3077785777,,,VW0R441Y,unknown,unknown,general-mro,KFNL,on-airport,0.75,B,yes,no,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
WS9R575J,WESTERN SKYWAYS INC,DBA WESTERN SKYWAYS,MONTROSE,CO,81401,9702490232,,,WS9R575J,unknown,unknown,general-mro,KMTJ,on-airport,0.75,B,yes,no,no,55,no website (+40); reachable (+10); on-airport (+5),30,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,42.5,colorado-part145-round3,2026-03-09
1B6R708C,WESTERN SKYWAYS TURBINE INC,DBA ROCKY MOUNTAIN TURBINE TURBINE SERVICES,MONTROSE,CO,81401,,,,1B6R708C,unknown,engine-components,specialty,KMTJ,on-airport,0.75,C,no,no,no,55,no website (+40); specialty (+10); on-airport (+5),25,specialty (+15); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,40.0,colorado-part145-round3,2026-03-09
27OD157C,ADVANCED AEROTECHNOLOGIES GROUP LLC,,GREELEY,CO,80631,9705900906,,,27OD157C,unknown,unknown,general-mro,KGXY,near-airport,0.75,B,yes,no,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
ALWR453E,ALLOY METALWORKS LLC,,SHERIDAN,CO,80110,7207440807,,,ALWR453E,unknown,unknown,general-mro,KAPA,near-airport,0.75,B,yes,no,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
B4CR228J,BAE SYSTEMS SPACE & MISSION SYSTEMS INC,,WESTMINSTER,CO,80021,3035337848,,,B4CR228J,unknown,unknown,general-mro,KBJC,near-airport,0.75,B,yes,no,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
PN5R125N,CENTURY HELICOPTERS INC,,FORT COLLINS,CO,80524,9704846804,philip.glasgow@centuryhelicopters.com,https://centuryhelicopters.com,PN5R125N,medium,rotorcraft;helicopter_mro;completions;isr_mods,specialty,KFNL,on-airport,0.93,A,yes,yes,yes,50,strong site obs=0.71; low redesign priority (+5); size=medium (+20); specialty (+10); reachable (+10); on-airport (+5),65,size=medium (+25); specialty (+15); reachable (+10); confidence=0.93>=0.9 (+10); on-airport (+5),unknown,57.5,colorado-part145-round3,2026-03-09
CUTR877D,CUTTER AVIATION DENVER CO-APA,,ENGLEWOOD,CO,80112,3037999999,,https://cutteraviation.com,CUTR877D,medium,pilatus_pc12;pilatus_pc24;airframe;avionics;interior_refurbishment,specialty,KAPA,on-airport,0.95,A,yes,no,yes,50,strong site obs=0.79; low redesign priority (+5); size=medium (+20); specialty (+10); reachable (+10); on-airport (+5),65,size=medium (+25); specialty (+15); reachable (+10); confidence=0.95>=0.9 (+10); on-airport (+5),unknown,57.5,colorado-part145-round3,2026-03-09
FDBR221K,FREEDOM AVIONICS,DBA AERO PROP USA DBA FREEDOM AIR AVIONICS,BROOMFIELD,CO,80021,,,,FDBR221K,unknown,avionics-components,specialty,KBJC,near-airport,0.75,C,no,no,no,50,no website (+40); specialty (+10),20,specialty (+15); confidence=0.75>=0.75 (+5),unknown,35.0,colorado-part145-round3,2026-03-09
VX3R935L,HELIARC WELDING SERVICE,,DENVER,CO,80207,3033552080,,,VX3R935L,unknown,unknown,general-mro,KDEN,near-airport,0.75,B,yes,no,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
FS6R104E,"INTERMOUNTAIN TESTING COMPANY, LLC",,ENGLEWOOD,CO,80110,3037610650,joe@intermountaintesting.com,,FS6R104E,unknown,unknown,general-mro,KAPA,near-airport,0.75,B,yes,yes,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
76YR726D,LEGACY AIR,,BROOMFIELD,CO,80021,3034040277,rick@legacy-air.com,,76YR726D,unknown,unknown,general-mro,KBJC,near-airport,0.75,B,yes,yes,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
LCBR329X,LIFE CYCLE BALLOON REPAIR,,BRIGHTON,CO,80603,3032161990,michael@lifecycleballoons.com,,LCBR329X,unknown,unknown,general-mro,KCFO,near-airport,0.75,B,yes,yes,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
ZP8R849Y,PILATUS AIRCRAFT USA LTD.,,BROOMFIELD,CO,80021,3034659099,mrector@pilbal.com,,ZP8R849Y,unknown,unknown,general-mro,KBJC,near-airport,0.75,B,yes,yes,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
7F6R102D,PRO POLISH LLC,,ENGLEWOOD,CO,80110,3038030002,chris@propolish100.com,,7F6R102D,unknown,unknown,general-mro,KAPA,near-airport,0.75,B,yes,yes,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
3SDR529B,"SIERRA NEVADA COMPANY, LLC",,ENGLEWOOD,CO,80112,3037950604,,,3SDR529B,unknown,unknown,general-mro,KAPA,near-airport,0.75,B,yes,no,no,50,no website (+40); reachable (+10),25,general-mro (+10); reachable (+10); confidence=0.75>=0.75 (+5),unknown,37.5,colorado-part145-round3,2026-03-09
GO2R846D,"GOGO BUSINESS AVIATION, LLC",DBA GOGO FLIGHT SERVICES,BROOMFIELD,CO,80021,3033013441,,https://www.gogoair.com,GO2R846D,medium,avionics;inflight_connectivity;business_aviation,specialty,KBJC,near-airport,0.90,A,yes,no,yes,45,strong site obs=0.72; low redesign priority (+5); size=medium (+20); specialty (+10); reachable (+10),75,size=medium (+25); specialty (+15); high-value aircraft (business) (+15); reachable (+10); confidence=0.90>=0.9 (+10),unknown,60.0,colorado-part145-round3,2026-03-09
9HQR621C,HQ HELIWORKS LLC,,BROOMFIELD,CO,80021,,,,9HQR621C,unknown,unknown,general-mro,KBJC,on-airport,0.75,C,no,no,no,45,no website (+40); on-airport (+5),20,general-mro (+10); confidence=0.75>=0.75 (+5); on-airport (+5),unknown,32.5,colorado-part145-round3,2026-03-09
QMLR253U,AIR METHODS LLC,DBA UNITED ROTORCRAFT,ENGLEWOOD,CO,80112,,,,QMLR253U,unknown,unknown,general-mro,KAPA,near-airport,0.75,C,no,no,no,40,no website (+40),15,general-mro (+10); confidence=0.75>=0.75 (+5),unknown,27.5,colorado-part145-round3,2026-03-09
3AXR823B,AVTRONICS INC,,PAGOSA SPRINGS,CO,81147,,,,3AXR823B,unknown,unknown,general-mro,KPSO,near-airport,0.75,C,no,no,no,40,no website (+40),15,general-mro (+10); confidence=0.75>=0.75 (+5),unknown,27.5,colorado-part145-round3,2026-03-09
BX4R092M,BEEGLES AIRCRAFT SERVICE LLC,,GREELEY,CO,80631,9703539200,info@beeglesair.com,https://www.beeglesaircraft.com,BX4R092M,medium,airframe_class_iii;structural_repairs;powerplant_limited;propellers_limited;landing_gear,general-mro,KGXY,on-airport,0.97,A,yes,yes,yes,40,strong site obs=0.76; low redesign priority (+5); size=medium (+20); reachable (+10); on-airport (+5),60,size=medium (+25); general-mro (+10); reachable (+10); confidence=0.97>=0.9 (+10); on-airport (+5),possible,50.0,colorado-part145-round3,2026-03-09
3DOR530B,CAE USA INC,,PUEBLO,CO,81001,,,,3DOR530B,unknown,unknown,general-mro,KPUB,near-airport,0.75,C,no,no,no,40,no website (+40),15,general-mro (+10); confidence=0.75>=0.75 (+5),unknown,27.5,colorado-part145-round3,2026-03-09
HA6R580N,COLORADO AIRWORKS LLC,,COLORADO SPRINGS,CO,80920,,,,HA6R580N,unknown,unknown,general-mro,KCOS,near-airport,0.75,C,no,no,no,40,no website (+40),15,general-mro (+10); confidence=0.75>=0.75 (+5),unknown,27.5,colorado-part145-round3,2026-03-09
ZYJR157B,JETTECH LLC,,BROOMFIELD,CO,80021,3036974262,rob@jettechllc.net,https://www.jettechllc.net,ZYJR157B,small,avionics;stc_kits;garmin_upgrades;citation_focus,specialty,KBJC,on-airport,0.95,A,yes,yes,yes,40,strong site obs=0.70; low redesign priority (+5); size=small (+10); specialty (+10); reachable (+10); on-airport (+5),55,size=small (+15); specialty (+15); reachable (+10); confidence=0.95>=0.9 (+10); on-airport (+5),unknown,47.5,colorado-part145-round3,2026-03-09
MQWR059K,M E K LTD,DBA GRANITE MOUNTAIN REPAIR,COLORADO SPRINGS,CO,80917,,,,MQWR059K,unknown,unknown,general-mro,KCOS,near-airport,0.75,C,no,no,no,40,no website (+40),15,general-mro (+10); confidence=0.75>=0.75 (+5),unknown,27.5,colorado-part145-round3,2026-03-09
RYHR519X,ROCKY MOUNTAIN HOT AIR LLC,,DENVER,CO,80219,,,,RYHR519X,unknown,unknown,general-mro,KDEN,near-airport,0.75,C,no,no,no,40,no website (+40),15,general-mro (+10); confidence=0.75>=0.75 (+5),unknown,27.5,colorado-part145-round3,2026-03-09
W33R587X,WESTERN AERO REPAIR INC,,DENVER,CO,80216,,,,W33R587X,unknown,unknown,general-mro,KDEN,near-airport,0.75,C,no,no,no,40,no website (+40),15,general-mro (+10); confidence=0.75>=0.75 (+5),unknown,27.5,colorado-part145-round3,2026-03-09
XDWR042L,WOODWARD HRT INC,,FT. COLLINS,CO,80525,,,,XDWR042L,unknown,unknown,general-mro,KFNL,near-airport,0.75,C,no,no,no,40,no website (+40),15,general-mro (+10); confidence=0.75>=0.75 (+5),unknown,27.5,colorado-part145-round3,2026-03-09
ZL6R006Y,ARAPAHOE AERO AVIONICS,,ENGLEWOOD,CO,80112,3037998386,scott@arapahoeaero.com,https://arapahoeaero.com,ZL6R006Y,small,avionics_installation;panel_upgrade;bench_repair;piston_single;piston_twin,specialty,KAPA,on-airport,0.92,A,yes,yes,yes,35,size=small (+10); specialty (+10); reachable (+10); on-airport (+5),55,size=small (+15); specialty (+15); reachable (+10); confidence=0.92>=0.9 (+10); on-airport (+5),unknown,45.0,colorado-part145-round3,2026-03-09
VW6R328Y,AVIATION WINDOW SERVICES,,BOULDER,CO,80301,3034442171,tim@aviationwindows.com,https://aviationwindows.com,VW6R328Y,small,aircraft_windows;transparency_repair;inspection;prebuy_evaluation,specialty,KBDU,near-airport,0.95,A,yes,yes,yes,35,strong site obs=0.74; low redesign priority (+5); size=small (+10); specialty (+10); reachable (+10),50,size=small (+15); specialty (+15); reachable (+10); confidence=0.95>=0.9 (+10),unknown,42.5,colorado-part145-round3,2026-03-09
GM6R566N,DEPOT AVIONICS INC,,ALAMOSA,CO,81101,7195896777,ashleyv@depotavionics.com,https://depotavionics.com,GM6R566N,small,avionics_installation;avionics_repair;single_engine;piston_twin,specialty,KALS,near-airport,0.95,A,yes,yes,yes,35,strong site obs=0.73; low redesign priority (+5); size=small (+10); specialty (+10); reachable (+10),50,size=small (+15); specialty (+15); reachable (+10); confidence=0.95>=0.9 (+10),unknown,42.5,colorado-part145-round3,2026-03-09
6DNR881C,DNT AVIONICS,,GRAND JUNCTION,CO,81506,9702438890,dntpins_313@yahoo.com,https://www.dntavionics.com,6DNR881C,small,avionics;piston_fixed_wing;inspection;transponder,specialty,KGJT,on-airport,0.94,A,yes,yes,yes,35,size=small (+10); specialty (+10); reachable (+10); on-airport (+5),55,size=small (+15); specialty (+15); reachable (+10); confidence=0.94>=0.9 (+10); on-airport (+5),unknown,45.0,colorado-part145-round3,2026-03-09
OMKR399L,STRAIGHT FLIGHT LLC,,ENGLEWOOD,CO,80112,3037998906,,https://www.straightflight.com,OMKR399L,medium,aircraft_under_12500lbs;metal_airframe;composite_airframe;avionics;paint,airframe_restoration_specialist,KAPA,near-airport,0.97,A,yes,no,yes,35,strong site obs=0.82; low redesign priority (+5); size=medium (+20); reachable (+10),45,size=medium (+25); reachable (+10); confidence=0.97>=0.9 (+10),unknown,40.0,colorado-part145-round3,2026-03-09
