entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,website_fit_score,erp_fit_score,cross_sell_score,corridor_ebis_likelihood,outreach_tier
FB6R529N,CANNON AVIONICS INC,"CANNON AVIONICS AND
   AND AIRCRAFT MAINTENANCE",ARLINGTON,WA,98223,3604350900,cannonav@frontier.com,,FB6R529N,unknown,50,20,35.0,unknown,A
KE7R393J,KORRY ELECTRONICS COMPANY,,EVERETT,WA,98204,4252979700,michael.anderson@korry.com,,KE7R393J,unknown,50,20,35.0,unknown,A
FO4R187M,"PACIFIC AERO TECH, LLC",,KENT,WA,98032,2533959535,skyler.hanson@pacificaerotech.com,,FO4R187M,unknown,50,20,35.0,unknown,A
XSIR946K,SNOHOMISH FLYING SERVICE INC,,SNOHOMISH,WA,98296,3605681541,,,XSIR946K,unknown,50,20,35.0,unknown,B
AF4R048M,A. C. PROPELLER SERVICE INC,,SEATTLE,WA,98108,2067621225,jeremy@acpropeller.com,,AF4R048M,unknown,50,20,35.0,unknown,A
THUR384E,"THUNDERBIRD AERO, LLC",,EVERETT,WA,98204,2063967962,,,THUR384E,unknown,50,20,35.0,unknown,B
ZVMR561L,"BE AEROSPACE SERVICES, LLC",,EVERETT,WA,98204,4252494691,nathaniel.jackson@collins.com,,ZVMR561L,unknown,50,20,35.0,unknown,A
JANR618E,"JANSMA DESIGN, LLC",SIX PACK AERO,BELLINGHAM,WA,98226,3607394404,elizabeth@sixpackaero.com,,JANR618E,unknown,50,20,35.0,unknown,A
1RWR197C,RAW SPENCER LLC,SPENCER AVIONICS,PUYALLUP,WA,98374,2538489349,rkeepers@spenceraircraft.com,,1RWR197C,unknown,50,20,35.0,unknown,A
OKSR369L,ASKO PROCESSING INC,,SEATTLE,WA,98103,2066342080,askoqa@askogroup.com,,OKSR369L,unknown,50,20,35.0,unknown,A
4AP2676B,INTERNATIONAL AEROSPACE COATINGS INC,,EVERETT,WA,98204,5098901079,,,4AP2676B,unknown,50,20,35.0,unknown,B
JI6R640N,ACUREN INSPECTION INC,,BELLINGHAM,WA,98226,4253555019,jnast@acuren.com,,JI6R640N,unknown,50,20,35.0,unknown,A
IU6R626N,"AERO CONTROLS, INC",,AUBURN,WA,98001,2532693066,repair@aerocontrols.com,,IU6R626N,unknown,50,20,35.0,unknown,A
G2UR307Y,MISTRAS GROUP INC,MISTRAS SERVICES,KENT,WA,98032,2067648123,,,G2UR307Y,unknown,50,20,35.0,unknown,B
4WPR747D,WAYPOINT AVIONICS,"WAYPOINT AVIONICS, LLC",BELLINGHAM,WA,98226,3603196199,waypointavionics@gmail.com,,4WPR747D,unknown,50,20,35.0,unknown,A
N36R982Y,"NORTHWEST HELI STRUCTURES, INCORPORATED",,BELLINGHAM,WA,98226,3607348265,tsnwhs@hotmail.com,,N36R982Y,unknown,50,20,35.0,unknown,A
2VPR383D,VARTAN USA LLC,,MUKILTEO,WA,98275,4253748914,r.tolman@vartan.aero,,2VPR383D,unknown,50,20,35.0,unknown,A
NTWR993G,NORTHWEST HELICOPTERS INC,,OLYMPIA,WA,98501,3607547200,sales@nwhelicopters.com,,NTWR993G,unknown,50,20,35.0,unknown,A
WZ8R035C,RICE LAKE WEIGHING SYSTEMS INC,MEASUREMENT SYSTEMS INTERNATIONAL,KENT,WA,98032,2064330199,,,WZ8R035C,unknown,50,20,35.0,unknown,B
YWWR314L,WINGS WEST GOVERNOR EXCHANGE AND OVERHAUL INC,,PUYALLUP,WA,98374,2538483188,wwgovernors@qwestoffice.net,,YWWR314L,unknown,50,20,35.0,unknown,A
P32R748N,"PRECISION AIRMOTIVE, LLC",PRECISION AIRMOTIVE,ARLINGTON,WA,98223,3606518282,davidm@precisionairmotive.com,,P32R748N,unknown,50,20,35.0,unknown,A
IQNR108K,"VT VOLANT AEROSPACE, LLC",,BURLINGTON,WA,98233,3607572376,duanewebb@vtvolant.com,,IQNR108K,unknown,50,20,35.0,unknown,A
I1WR659X,"COMMERCIAL AIRCRAFT INTERIORS, LLC",,BURLINGTON,WA,98233,3607573117,dustinw@cai.aero,,I1WR659X,unknown,50,20,35.0,unknown,A
7QCR642C,QUALITEL CORPORATION,,EVERETT,WA,98204,4254238388,,,7QCR642C,unknown,50,20,35.0,unknown,B
IG6R621N,"AVTECHTYEE, INC",,EVERETT,WA,98203,4252903100,bli@avtechtyee.com,,IG6R621N,unknown,50,20,35.0,unknown,A
WW0R797Y,UNILODE AVIATION SOLUTIONS US INC,UNILODE AVIATION SOLUTIONS,AUBURN,WA,98001,2538044156,joe.levitski@unilode.com,,WW0R797Y,unknown,50,20,35.0,unknown,A
HN6R593N,AVIATION TECHNICAL SERVICES INC,"ATS
DBA AVIATION TECHNICAL SERVICES",EVERETT,WA,98204,4254233847,razalii@hsd.utc.com,,HN6R593N,unknown,50,20,35.0,unknown,A
1OPR610B,"OLYMPIA PROPELLER GOVERNOR, LLC",,OLYMPIA,WA,98512,3607050436,olypropgov@gmail.com,,1OPR610B,unknown,50,20,35.0,unknown,A
IT6R625N,NORTHWEST PROPELLER SERVICE INC,,PUYALLUP,WA,98374,5144531632 EXT. 6233,roger.eckenroth@mhdrockland.com,,IT6R625N,unknown,50,20,35.0,unknown,A
4A1R024C,ACE AVIATION INC,,RENTON,WA,98057,4252040845,info@aceaviation.com,,4A1R024C,unknown,50,20,35.0,unknown,A
HY7R576J,HYTEK FINISHES COMPANY,,KENT,WA,98032,2538727160,jack.louie@hytekfinishes.com,,HY7R576J,unknown,50,20,35.0,unknown,A
PK3R654Y,ALLFLIGHT CORPORATION,,KENT,WA,98032,2534370582 EXT. 126,michaels@allflight.com,,PK3R654Y,unknown,50,20,35.0,unknown,A
Q1UR135Y,"VSE AVIATION SERVICES, LLC",,EVERETT,WA,98204,6202056946,randy.ballew@precisionfuell.com,,Q1UR135Y,unknown,50,20,35.0,unknown,A
IH6R613N,CROWN AVIATION LLC,CROWN AVIATION AVIONICS,EVERETT,WA,98204,4253554088,ron.morcom@regalair.com,,IH6R613N,unknown,50,20,35.0,unknown,A
HR6R597N,CASCADE AIRFRAME REPAIR INC,"DBA CASCADE HELICOPTER
   HELICOPTER SERVICES",AUBURN,WA,98002,2067675290,jheater@cascadeheli.com,,HR6R597N,unknown,50,20,35.0,unknown,A
43CR148D,ASTRONICS CONNECTIVITY SYSTEMS & CERTIFICATION COR,"CUSTOM CONTROL CONCEPTS
DBA ASTRONICS CUSTOM CONTROL
   CONTROL CONCEPTS",KENT,WA,98032,2065750933 EXT. 227,conor.o’brien@astronics.com,,43CR148D,unknown,50,20,35.0,unknown,A
