entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,website_fit_score,erp_fit_score,cross_sell_score,corridor_ebis_likelihood,outreach_tier
MISR852D,M1 SUPPORT SERVICES LLC,,DENTON,TX,76201,9403231119,aeaston@m1services.com,,MISR852D,unknown,50,20,35.0,unknown,A
6DTR263D,AERO STAR AVIATION,,DALLAS,TX,75209,4699179077 EXT. 107,jyorba@aerostaraviation.aero,,6DTR263D,unknown,50,20,35.0,unknown,A
V7AR040N,GTA AIR INC,ARROW AVIATION,ADDISON,TX,75001,2143506841,jhamill@arrowdal.com,,V7AR040N,unknown,50,20,35.0,unknown,A
TISR478K,TEXAS INSTRUMENTS INC,,MCKINNEY,TX,75069,2145679350,nch@ti.com,,TISR478K,unknown,50,20,35.0,unknown,A
A0OR220N,"AEROREPAIR, CORP",,DALLAS,TX,75229,9722472845,,,A0OR220N,unknown,50,20,35.0,unknown,B
UXCR663X,"CUTTER AVIATION DALLAS, INCORPORATED",CUTTER AVIATION,ADDISON,TX,75001,4695185770,choskins@cutteraviation.com,,UXCR663X,unknown,50,20,35.0,corridor-verified,A
5ECR951Y,SELECT AVIONICS,,MCKINNEY,TX,75069,2144911600,jerry@selectavionics.com,,5ECR951Y,unknown,50,20,35.0,unknown,A
P8FR496J,"PERFORMANCE AIRCRAFT SERVICES, INC",,GRAPEVINE,TX,76051,9725744250,bpartridge@performanceacs.com,,P8FR496J,unknown,50,20,35.0,unknown,A
X5ER177Y,ELITE TURBINE MAINTENANCE LLC,,ADDISON,TX,75001,9727137707,jknight@eliteturbinemx.com>;,,X5ER177Y,unknown,50,20,35.0,unknown,A
P0UR547Y,PLANEWEIGHS USA INC,,FORT WORTH,TX,76110,8175890408,terry@planeweighsusa.com,,P0UR547Y,unknown,50,20,35.0,unknown,A
FF2R818K,S-TEC CORPORATION,,MINERAL WELLS,TX,76067,8172157641 EXT. 7641,tina.kidwell@genesys-aerosystems.com,,FF2R818K,unknown,50,20,35.0,unknown,A
VYQR491Y,"JET EAST, INC",WEST STAR AVIATION,DALLAS,TX,75209,7022379083,jonathan.kropf@wsa.aero,,VYQR491Y,unknown,50,20,35.0,unknown,A
PLPR528E,PLANE PLACE AVIATION LLC,,CLEBURNE,TX,76033,9728220637,ron.larson@planeplaceaviation.com,,PLPR528E,unknown,50,20,35.0,confirmed_ebis,A
ST1R492K,"QT AEROSPACE, LLC",,DALLAS,TX,75247,9729795278,gmanavn@gmail.com,,ST1R492K,unknown,50,20,35.0,unknown,A
5IAR171B,"AIRCRAFT CUSTOM INTERIORS, LLC.",,DALLAS,TX,75247,2146380138,smartinez@aircraftcompositeinc.com,,5IAR171B,unknown,50,20,35.0,unknown,A
IGTR154L,AEROSPACE TURBINE ROTABLES INC,,ADDISON,TX,75001,9722481172,ablaylockjr@turbinerotables.com,,IGTR154L,unknown,50,20,35.0,unknown,A
811R941C,C&S PROPELLER LLC,,FORT WORTH,TX,76140,8177082125,nmelton@c130propeller.com,,811R941C,unknown,50,20,35.0,unknown,A
RN1R458K,MEMON AIRCRAFT INSTRUMENT SERVICES INC,,DALLAS,TX,75209,2149561520,amemonmais@att.net,,RN1R458K,unknown,50,20,35.0,unknown,A
WR1R594K,FIELDTECH AVIONICS AND INSTRUMENTS INC,,FORT WORTH,TX,76106,8176252719,dtaylor@ftav.com,,WR1R594K,unknown,50,20,35.0,unknown,A
GADR937D,NEVEON USA INC,,FORT WORTH,TX,76118,8176863145,gregg.minnehan@neveon.com,,GADR937D,unknown,50,20,35.0,unknown,A
L5VR603Y,"LEARJET, INC",BOMBARDIER AIRCRAFT SERVICES,DALLAS,TX,75235,4697914000,scott.rollings@aero.bombardier.com,,L5VR603Y,unknown,50,20,35.0,unknown,A
JROR542E,"JETS MRO, LLC",,DALLAS,TX,75237,3059518099,suresh@jetsmro.com,,JROR542E,unknown,50,20,35.0,unknown,A
9AQR662C,AEROSPACE QUALITY RESEARCH AND DEVELOPMENT 145 LLC,AQRD-145 LLC,ADDISON,TX,75001,9723853928,raj@aerospaceqrd.com,,9AQR662C,unknown,50,20,35.0,unknown,A
7UAR813C,"UNIVERSAL AERO ACCESSORIES, LLC",UNIVERSAL AERO ACCESSORIES,DALLAS,TX,75235,5126446651,william@universal-aero.com,,7UAR813C,unknown,50,20,35.0,unknown,A
WAER146E,"TRINITY AVIATION DYNAMICS, LLC","WAYPOINT AVIATION ENTERPRISES
   ENTERPRISES INC.",DECATUR,TX,76234,9407992200,logan@trinityaviationdynamics.com,,WAER146E,unknown,50,20,35.0,unknown,A
MT9R828W,"MARTINAIRE AVIATION, L.L.C.",MARTINAIRE,ADDISON,TX,75001,9723495733,maintenance@martinaire.com,,MT9R828W,unknown,50,20,35.0,unknown,A
J8ER878N,JACKSON EQUIPMENT TESTING SERVICES INC,"JETS, INC.",CARROLLTON,TX,75006,9723236808,chris@jetsinc.net,,J8ER878N,unknown,50,20,35.0,unknown,A
5EER908B,ECOSERVICES LLC,,IRVING,TX,75038,9722079448,larry.pettis@ecopower.aero,,5EER908B,unknown,50,20,35.0,unknown,A
A3AR112Y,AMERICAN AIRLINES INC,,DALLAS,TX,75261,2147027427,jason.teague@aa.com,,A3AR112Y,unknown,50,20,35.0,unknown,A
PGSR541E,PICKERING AVIATION SERVICES,,DENTON,TX,76209,9402431659,sam@pickeringaviation.com,,PGSR541E,unknown,50,20,35.0,unknown,A
DG2R767K,FLITE ELECTRONICS INC,,ADDISON,TX,75001,9722393791,mark@fliteelectronics.com,,DG2R767K,unknown,50,20,35.0,unknown,A
S4HR169Y,SKY HELICOPTERS INC,,GARLAND,TX,75041,2143497000,ken@skyhelicopters.com,,S4HR169Y,unknown,50,20,35.0,unknown,A
18TR248C,TAI ACQUISITION CORPORATION,TRIMEC AVIATION,FORT WORTH,TX,76106,8176261376,johnholl@bellsouth.net,,18TR248C,unknown,50,20,35.0,unknown,A
R27R559Y,"RECARO AIRCRAFT SEATING AMERICAS, LLC",,FORT WORTH,TX,76177,8174909160,debra.morgan@recaro-as.com,,R27R559Y,unknown,50,20,35.0,unknown,A
O0DR919X,AIRWORTHY INC,,GRAND PRAIRIE,TX,75050,7153434150,padams@airworthy.aero,,O0DR919X,unknown,50,20,35.0,unknown,A
OWLR426L,CAMPUS AVIONICS SERVICES,,FORT WORTH,TX,76106,8172029600,austin@helicopterinstitute.com,,OWLR426L,unknown,50,20,35.0,unknown,A
DJF5206D,"FLEXJET, LLC",,DALLAS,TX,75209,2055030120,,,DJF5206D,unknown,50,20,35.0,unknown,B
5CTR905B,CARBON COMPONENT TECH SERVICES,,ADDISON,TX,75001,9722391766,brian@carbonbraking.com,,5CTR905B,unknown,50,20,35.0,unknown,A
DJ2R770K,REDBIRD ELECTRONICS INC,,DALLAS,TX,75237,2143378958,rlryan@airmail.net,,DJ2R770K,unknown,50,20,35.0,unknown,A
XINR271L,AIR NDT,AVIATION INSPECTION SERVICES,FORT WORTH,TX,76106,8176242468,brs_ais@yahoo.com,,XINR271L,unknown,50,20,35.0,unknown,A
R0OR948X,MTU MAINTENANCE FORT WORTH INC,,FORT WORTH,TX,76177,8174424849,gernot.sell@mtudallas.com,,R0OR948X,unknown,50,20,35.0,unknown,A
B1HR300N,BELL TEXTRON INC,,FORT WORTH,TX,76118,8172803660,flsmith@bellflight.com,,B1HR300N,unknown,50,20,35.0,unknown,A
681R444D,GLOBAL ENGINE BORESCOPE INSPECTION LLC,GLOBAL EBI,FORT WORTH,TX,76244,8177057180,,,681R444D,unknown,50,20,35.0,unknown,B
JYJR029Y,"TECH AERO AVIONICS, LLC",,DENTON,TX,76207,9403876637,techaero@gmail.com,,JYJR029Y,unknown,50,20,35.0,unknown,A
IAIR500N,INTERNATIONAL AVIONICS INC,,ADDISON,TX,75001,9722477498,annetak@gmail.com,,IAIR500N,unknown,50,20,35.0,unknown,A
XX8R180X,AIRBASE SERVICES INC,,GRAND PRAIRIE,TX,75050,2146779600,dleague@airbaseservices.com,,XX8R180X,unknown,50,20,35.0,unknown,A
SM1R485K,"UNITRON, LP",,DALLAS,TX,75238,2143408600,jsparkman@unitronlp.com,,SM1R485K,unknown,50,20,35.0,unknown,A
WF1R582K,BROADIES AIRCRAFT AND ENGINE SERVICE INC,,FORT WORTH,TX,76106,8176261532,sspoonemore@broadiesaircraft.com,,WF1R582K,unknown,50,20,35.0,unknown,A
EUJR141L,E.U.A. AIR SUPPORT INC,,MCKINNEY,TX,75071,4697429555,ssterling@euaairsupport.aero,,EUJR141L,unknown,50,20,35.0,unknown,A
QRMR290K,RADIO MASTERS INC,,DALLAS,TX,75228,2143278283,aaron@radiomastersinc.com,,QRMR290K,unknown,50,20,35.0,unknown,A
QH9R010O,QUALITY HARNESS AND CABLE ASSEMBLY,,ARLINGTON,TX,76016,8175723103,john_walker@qualityharnessandcable.com,,QH9R010O,unknown,50,20,35.0,unknown,A
442R874B,"BP AERO SERVICES, LLC",,IRVING,TX,75038,9722522800,dwalsh@bpaero.com,,442R874B,unknown,50,20,35.0,unknown,A
88PR340D,"BP AERO ENGINE SERVICES, LLC",,IRVING,TX,75038,4692080052,m.walsh@bpaero.com,,88PR340D,unknown,50,20,35.0,unknown,A
NTER911D,NTE AVIATION LLC,NTE ENGINE SERVICES,LEWISVILLE,TX,75057,4696713393,csmallwood@nteaviation.com,,NTER911D,unknown,50,20,35.0,unknown,A
1R0R274D,ELITE JET SOLUTIONS LLC,,ARLINGTON,TX,76018,,ray@elitejetsolutions.com,,1R0R274D,unknown,50,20,35.0,unknown,B
V8XR259L,RVR MAINTENANCE LLC,,ARLINGTON,TX,76018,8176353400,rvr@rvrair.com,,V8XR259L,unknown,50,20,35.0,unknown,A
R2FR683J,WRISTON AVIATION,,MCKINNEY,TX,75071,2142120499,bwriston@yahoo.com,,R2FR683J,unknown,50,20,35.0,unknown,A
T75R462Y,TAILWIND INSPECTION INC,,DALLAS,TX,75234,2143579595,joey@tailwindinspection.com,,T75R462Y,unknown,50,20,35.0,unknown,A
UA2R206L,FLIGHT PROGRAM MAINTENANCE SERVICES,,FORT WORTH,TX,76177,8174907026,jeb.f.lynch@faa.gov,,UA2R206L,unknown,50,20,35.0,unknown,A
8CHR492B,"ADDISON AVIONICS GROUP, LLC",,ADDISON,TX,75001,4692127500,mcare@adsavionics.com,,8CHR492B,unknown,50,20,35.0,unknown,A
JKQR257L,PERKINS AIRCRAFT SERVICES INC,NONE,FORT WORTH,TX,76116,8178771966,miked@perkinsaircraft.com,,JKQR257L,unknown,50,20,35.0,unknown,A
XI7R807J,AEROSPACE INSTRUMENT SUPPORT INC,,DENTON,TX,76207,4105725126,kurt.yorgey@aa.com,,XI7R807J,unknown,50,20,35.0,unknown,A
UI1R533K,AIRCRAFT ENGINE AND ACCESSORY COMPANY INC,,DALLAS,TX,75229,9722437404,paul@aea-precision.com,,UI1R533K,unknown,50,20,35.0,unknown,A
W8GR862Y,UNILODE AVIATION SOLUTIONS US INC,UNILODE AVIATION SOLUTIONS,GRAPEVINE,TX,76051,2147628609,stacy.hankins@unilode.com,,W8GR862Y,unknown,50,20,35.0,unknown,A
5CSR009B,"PLANESMART! MAINTENANCE, LLC.",,ADDISON,TX,75001,9722672376,jjohnson@clearstarmx.com,,5CSR009B,unknown,50,20,35.0,unknown,A
6ERR311D,AEROPARTS & SUPPLY SOUTHWEST INC,,DALLAS,TX,75235,,arman@2aps.com,,6ERR311D,unknown,50,20,35.0,unknown,B
1XUR953C,GAS TURBINE INSPECTIONS LLC,,DALLAS,TX,75220,6827168436,asif@gti-aviation.com,,1XUR953C,unknown,50,20,35.0,unknown,A
D4WR484Y,DFW TURBINE SERVICE INC,,GRAPEVINE,TX,76051,2142261866,benb@tkaviation.com,,D4WR484Y,unknown,50,20,35.0,unknown,A
5CIR425B,SAFETECH USA INC,,CARROLLTON,TX,75006,2143902792,mvilla@semcoaerospace.com,,5CIR425B,unknown,50,20,35.0,unknown,A
OI0R891N,CO-OPERATIVE INDUSTRIES,,FORT WORTH,TX,76108,8177404700,brichardson@coopind.com,,OI0R891N,unknown,50,20,35.0,unknown,A
Z5JR953Y,BUSINESS JET SERVICES LTD,BUSINESS JET ACCESS,DALLAS,TX,75235,2146541670,cro.olfson@businessjetaccess.com,,Z5JR953Y,unknown,50,20,35.0,unknown,A
KKOR693Y,"PRIME TURBINES,LLC",PRIME TURBINES,CARROLLTON,TX,75006,9724062100,cwilson@primeturbine.com,,KKOR693Y,unknown,50,20,35.0,unknown,A
CCVR578E,C&CT VENTURES LP,,LEWISVILLE,TX,75057,9724719477,frank@candctventures.com,,CCVR578E,unknown,50,20,35.0,unknown,A
VNFR171L,VAN BORTEL AIRCRAFT INC,,ARLINGTON,TX,76018,8174687788,gconover@vanbortel.com,,VNFR171L,unknown,50,20,35.0,unknown,A
AOBR190C,JETS ASIA PACIFIC SERVICES LLC,,FORT WORTH,TX,76106,3036426624,j.edgar@jets-ap.com,,AOBR190C,unknown,50,20,35.0,unknown,A
Z5ZR790B,AAT AIRCRAFT MAINTENANCE LLC,AVIATION MAINTENANCE PROFESSIONALS,ARLINGTON,TX,76018,2147580474,jbalzer@avmxpros.com,,Z5ZR790B,unknown,50,20,35.0,unknown,A
RV1R466K,RSG AVIATION INC,,FORT WORTH,TX,76106,8176250192 EXT. 202,dmarah@rotorcraftservices.com,,RV1R466K,unknown,50,20,35.0,unknown,A
T42R821Y,ATS COMPONENTS INC,,FORT WORTH,TX,76155,9727092866,jeremy.ward@atsmro.com,,T42R821Y,unknown,50,20,35.0,unknown,A
JZJR202L,SIMS AVIATION INC,,CARROLLTON,TX,75006,9727333828,flykodiak@yahoo.com,,JZJR202L,unknown,50,20,35.0,unknown,A
UX2R230L,MASCO SERVICE CORP,,GRAPEVINE,TX,76051,8174818205,sales@mascoservice.com,,UX2R230L,unknown,50,20,35.0,unknown,A
5JER396B,"HAECO GLOBAL ENGINE SUPPORT, LLC",,DALLAS,TX,75229,9727071647,jeffery.demont@haeco.com,,5JER396B,unknown,50,20,35.0,unknown,A
UNFR783K,OPTIMA AERO USA INC,,GRAND PRAIRIE,TX,75052,9726233444,jimmy.freeman@optima-aero.ca,,UNFR783K,unknown,50,20,35.0,unknown,A
YX9R565B,J & S PLATING AND REPAIR INC,,ARLINGTON,TX,76011,8174982461,jsrepair@sbcglobal.net,,YX9R565B,unknown,50,20,35.0,unknown,A
WUTR592X,AFT GROUP INC,"SOUTHWEST AIRFRAME AND
   AND TANK SERVICE",CARROLLTON,TX,75010,2149028223,steve.hall@swat-aircraft.com,,WUTR592X,unknown,50,20,35.0,unknown,A
N2SR863J,NOVA AVIONICS,,MIDLOTHIAN,TX,76065,2147628286,ken@novaavionics.com,,N2SR863J,unknown,50,20,35.0,unknown,A
HU9R459J,HEADS UP TECHNOLOGIES INC,,ADDISON,TX,75001,9729804890 EXT. 134,lkurtovic@heads-up.com,,HU9R459J,unknown,50,20,35.0,unknown,A
A9UR626J,ACTION AIRCRAFT ENGINE OVERHAUL,,DALLAS,TX,75220,2143511284,mary@actionaircraft.com,,A9UR626J,unknown,50,20,35.0,unknown,A
OW8R404Y,GE ON WING SUPPORT INC,GE-AVIATION,FORT WORTH,TX,76155,2149603322,jackson.hembree@ge.com,,OW8R404Y,unknown,50,20,35.0,unknown,A
V05R749Y,"C&M  MARINE AVIATION SERVICES, INC",,DALLAS,TX,75247,2146549270,mike@cmaviationservices.com,,V05R749Y,unknown,50,20,35.0,unknown,A
CDCR140E,CIRRUS DESIGN CORPORATION,,MCKINNEY,TX,75069,4693015218,mpalesky@cirrusaircraft.com,,CDCR140E,unknown,50,20,35.0,unknown,A
R29R029O,VERTEX AEROSPACE LLC,"ALLIANCE AVIATION OPERATIONS
   OPERATIONS CENTER",FORT WORTH,TX,76177,6466280144,paul.sichenzia@gov2x.com,,R29R029O,unknown,50,20,35.0,unknown,A
YIVR004J,IAC LTD.,IAC LTD.,FORT WORTH,TX,76177,8172144702,randy@iac-ltd.com,,YIVR004J,unknown,50,20,35.0,unknown,A
TEXR714E,"AVIATION REPAIR SERVICES, INC","AVIATION REPAIR SERVICES,
   SERVICES, INC. (ARS)",DENTON,TX,76208,8303151717,rick@ctappma.com,,TEXR714E,unknown,50,20,35.0,unknown,A
TU1R519K,AOG REACTION COMPANY,"AOG REACTION, INC.",FORT WORTH,TX,76179,8174390700,edrivera@aogreaction.com,,TU1R519K,unknown,50,20,35.0,unknown,A
8GDR686C,ASPIRE MRO LLC,,FORT WORTH,TX,76177,8175418700,dcassell@aspiremro.com,,8GDR686C,unknown,50,20,35.0,unknown,A
FJ4R628X,GLOBAL TECHNIK CORP.,,CARROLLTON,TX,75006,9724923401,shop@global-technik.com,,FJ4R628X,unknown,50,20,35.0,unknown,A
RM1R457K,AIRCRAFT TOOLING INC,,DALLAS,TX,75229,9728691988,slf@atirepairstation.com,,RM1R457K,unknown,50,20,35.0,unknown,A
1H8R826B,HANGAR R LLC,,GRAND PRAIRIE,TX,75050,4698652110,srotthoff@aeristo.com,,1H8R826B,unknown,50,20,35.0,unknown,A
TEHR262X,TURBINE ENGINE SPECIALISTS INC,,FORT WORTH,TX,76106,8172919856,oscar.santoyo@tesservice.com,,TEHR262X,unknown,50,20,35.0,unknown,A
RTHR502E,RADIO TECHNIK,,GRAND PRAIRIE,TX,75052,,,,RTHR502E,unknown,40,10,25.0,unknown,C
AMVR242E,AVIATION REPAIR GROUP,,DENTON,TX,76207,,,,AMVR242E,unknown,40,10,25.0,unknown,C
