entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,website_fit_score,erp_fit_score,cross_sell_score,corridor_ebis_likelihood,outreach_tier
YA4R667M,AVBORNE ACCESSORY GROUP INC D/B/A AERSALE COMPON,AERSALE COMPONENT SOLUTIONS,MIAMI,FL,33122,3055936038 EXT. 5420,dtaylor@aersale.com,,YA4R667M,unknown,50,20,35.0,unknown,A
3BOR535B,BOCA AIRCRAFT MAINTENANCE LLC,,BOCA RATON,FL,33431,5613473333,aog@bocamx.com,,3BOR535B,unknown,50,20,35.0,unknown,A
T0LR538Y,ROVER AEROSPACE INC,ALTIMA TECHNOLOGIES,HIALEAH,FL,33014,3055947799,jorge@altimatechnologies.com,,T0LR538Y,unknown,50,20,35.0,unknown,A
RTBR346E,RMD TURBINE INC,,MIAMI,FL,33186,7864438183,martinc@rmdturbine.com,,RTBR346E,unknown,50,20,35.0,unknown,A
4EJR094D,EXECUTIVE JET MAINTENANCE LLC,,STUART,FL,34996,7724185580,jsantiago71@gmail.com,,4EJR094D,unknown,50,20,35.0,unknown,A
ECQR467D,FLORIDA INSTITUTE OF TECHNOLOGY INC,,MELBOURNE,FL,32901,3216746517,tdietz@fit.edu,,ECQR467D,unknown,50,20,35.0,unknown,A
1MY2828C,JET ACCESS MAINTENANCE LLC,,WEST PALM BEACH,FL,33406,5612831214,jfleischmann@flyja.com,,1MY2828C,unknown,50,20,35.0,unknown,A
6A5R818B,"AMI AVIATION SERVICES, LLC",,SANFORD,FL,32773,4075856130,joe.doubleday@amiaviation.com,,6A5R818B,unknown,50,20,35.0,unknown,A
O64R443Y,"AEROED INSPECTION SERVICES, LLC",,MIAMI,FL,33186,3059150979,carlos@aeroed.com,,O64R443Y,unknown,50,20,35.0,unknown,A
LZ4R354M,MED-CRAFT INC,,MIAMI,FL,33172,3055947444 EXT. 2079,oscar@med-craft.com,,LZ4R354M,unknown,50,20,35.0,unknown,A
C74R734N,C R  AVIATION INC,,MIAMI,FL,33186,3052554222,miguel@craviation.com,,C74R734N,unknown,50,20,35.0,unknown,A
9ESR403B,EAST COAST AVIATION SERVICE INC,,STUART,FL,34996,7727810610,rick@eastcoastaviationservice.com,,9ESR403B,unknown,50,20,35.0,unknown,A
URZR891L,"DAHER AIRCRAFT, INC",,POMPANO BEACH,FL,33060,9548931405,d.fantinato@daher.com______________________,,URZR891L,unknown,50,20,35.0,unknown,A
XW4R663M,M C D ACCESSORY OVERHAUL INC,JET ACCESSORY CENTER,MIAMI,FL,33172,3054773886,cfernandez@jacmro.com,,XW4R663M,unknown,50,20,35.0,unknown,A
GLAR073E,GLASS AERO INC,,MIAMI,FL,33166,3054001877,info@glassaero.com,,GLAR073E,unknown,50,20,35.0,unknown,A
AV1R858D,AVIO TURBINE TECHS LLC,,MIAMI,FL,33186,7863193646,marifernandez@avioturbinetechs.com,,AV1R858D,unknown,50,20,35.0,unknown,A
P9XR090N,PRESTIGE AERO SERVICES INC,,MIAMI,FL,33166,3058848889,pasmia@aol.com,,P9XR090N,unknown,50,20,35.0,unknown,A
DM4R133M,AIRCRAFT SYSTEMS (DIVISION OF COM-JET CORP),,MIAMI,FL,33166,3055923283,scottr@aircraftsystemscomjet.com,,DM4R133M,unknown,50,20,35.0,unknown,A
IZOR665L,INTERIORS BY MILY,,MIAMI,FL,33186,3052546593,adaflores2@yahoo.com,,IZOR665L,unknown,50,20,35.0,unknown,A
ASGR462E,ASCENDAS AEROSPACE GROUP,,OPA LOCKA,FL,33054,7866007058,glenn@ascendasaerospace.com,,ASGR462E,unknown,50,20,35.0,unknown,A
B6NR431N,BECKER AVIONICS INC,,MIRAMAR,FL,33025,9544503137 EXT. 201,arturo@beckerusa.com,,B6NR431N,unknown,50,20,35.0,unknown,A
FLAR215E,MG TECHNICS LLC,,MIAMI,FL,33166,7867283347,quality@mgtechnics.com,,FLAR215E,unknown,50,20,35.0,unknown,A
YO9R215B,BEYOND AIR SUPPORT INC,,MIAMI,FL,33166,3058887305,ngarcia@beyondairsupport.com,,YO9R215B,unknown,50,20,35.0,unknown,A
ADLR280E,"AERO DEPOT, LLC",,DORAL,FL,33122,3057765244,alain@aero-depot.com,,ADLR280E,unknown,50,20,35.0,unknown,A
UMGR553E,"UNITED MRO GROUP, LLC",,VERO BEACH,FL,32968,9256997246,sujan@unitedmrogroup.com,,UMGR553E,unknown,50,20,35.0,unknown,A
XBIR995K,BARFIELD INC,,MIAMI,FL,33142,3058945402,luis.giacoman@barfieldinc.com,,XBIR995K,unknown,50,20,35.0,unknown,A
2IER132C,"IAG ENGINE CENTER, LLC",,MIAMI,FL,33166,3055910643 EXT. 212,jerson.martinez@iagengines.com,,2IER132C,unknown,50,20,35.0,unknown,A
1GBR286B,GLOBAL AIRSERVICES LLC,,MIAMI,FL,33186,3055929522,jorge@globalairserv.com,,1GBR286B,unknown,50,20,35.0,unknown,A
O9DR363Y,"OPTICAL DISPLAY ENGINEERING, INC",,MIRAMAR,FL,33025,9545171296,jalvarez@odelcd.com,,O9DR363Y,unknown,50,20,35.0,unknown,A
Q3NR054Y,SUNSHINE AVIONICS LLC.,,MIRAMAR,FL,33025,9545171294,rperez@sunshineavionics.com,,Q3NR054Y,unknown,50,20,35.0,unknown,A
E9HR396N,FIRSTMARK AEROSPACE CORPORATION,"ONTIC ENGINEERING AND
   AND MANUFACTURING INC.",MIRAMAR,FL,33207,8184543749,robert.granese@ontic.com,,E9HR396N,unknown,50,20,35.0,unknown,A
AWRR150E,AIRWERKS LLC,,SANFORD,FL,32773,5615430176,airwerksllc@gmail.com,,AWRR150E,unknown,50,20,35.0,unknown,A
9WIR674B,WISETOUCH INTERIORS INC,,OPA LOCKA,FL,33054,3055379261,reception@wisetouchinteriors.com,,9WIR674B,unknown,50,20,35.0,unknown,A
KU4R323M,ATLAS AEROSPACE ACCESSORIES LLC,,MIAMI,FL,33166,3057179951,gary@smokeybayair.com,,KU4R323M,unknown,50,20,35.0,unknown,A
J9GR114O,JET ENGINE TECHNOLOGY CORPORATION,"JET ENGINE TECHNOLOGY,
   TECHNOLOGY, CORP.",DORAL,FL,33122,3054777489,rcabrera@jetc.info,,J9GR114O,unknown,50,20,35.0,unknown,A
4S2R821C,TIC AEROSPACE INC,,MIAMI,FL,33166,3053780523,gervasiod@ticaerospace.com,,4S2R821C,unknown,50,20,35.0,unknown,A
O78R205Y,PROMPT AERO SERVICES INC,,HIALEAH,FL,33016,3058180712,ahernandez@promptaero.com,,O78R205Y,unknown,50,20,35.0,unknown,A
P0ZR555Y,PRECISION JET SERVICE INC,,STUART,FL,34996,7727815661,john@precisionjet.com,,P0ZR555Y,unknown,50,20,35.0,unknown,A
PJ7R346X,PRECISION JET AVIONICS INC,,STUART,FL,34996,7727816477,jack@precisionjet.com,,PJ7R346X,unknown,50,20,35.0,unknown,A
6FYR239D,FLORIDA AERO SYSTEMS INC,,MIAMI,FL,33166,7863220511,j.hidalgo@flaerosystems.com,,6FYR239D,unknown,50,20,35.0,unknown,A
YY8R888C,"ACL AIRSHOP, LLC",,MIAMI,FL,33142,3056334594,gmejia@aclairshop.com,,YY8R888C,unknown,50,20,35.0,unknown,A
TA7R330E,TECHNICAL AERO LLC,,DORAL,FL,33166,7865588795,management@technical.aero,,TA7R330E,unknown,50,20,35.0,unknown,A
1LUR269B,HOOD AIRCRAFT LLC,SKYBLUE AIRCRAFT MAINTENANCE,WEST PALM BEACH,FL,33412,,matthew@hoodaircraft.com,,1LUR269B,unknown,50,20,35.0,unknown,B
V53R045B,VSE AVIATION SERVICES INC,,DAVIE,FL,33314,9549900911,shameed.hosein@vseaviation.com,,V53R045B,unknown,50,20,35.0,unknown,A
64AR088C,AV TECH SERVICES INC,,PEMBROKE PINES,FL,33024,9545910056,rockyhughes@gmail.com,,64AR088C,unknown,50,20,35.0,unknown,A
I90R900N,AIRBRONE AEROSPACE GROUP INC,,SANFORD,FL,32773,4073428598,williamais@bellsouth.net,,I90R900N,unknown,50,20,35.0,unknown,A
ETQR115L,AIRCRAFT TECHNOLOGY INC,,HOLLYWOOD,FL,33021,9547447726,cibanez@heico.com,,ETQR115L,unknown,50,20,35.0,unknown,A
J48R410Y,JET REPAIR CENTER INC,,DORAL,FL,33122,7868453053,cdvair@ctcak.net,,J48R410Y,unknown,50,20,35.0,unknown,A
TJ6R630X,TRI-COUNTY AEROSPACE INC,,MIAMI,FL,33166,3056393356,orlando@tcaerospace.com,,TJ6R630X,unknown,50,20,35.0,unknown,A
NG9R137O,AVIATION COMPONENTS TECHNOLOGY OF MIAMI INC,,HIALEAH,FL,33010,3058828191,freelanceplasma@aol.com,,NG9R137O,unknown,50,20,35.0,unknown,A
NNNR010E,NOBLE TECHOPS INC,,OPA LOCKA,FL,33054,,jonathan@nobleaircharter.com,,NNNR010E,unknown,50,20,35.0,unknown,B
AAFR278E,AIRCRAFT ACCESSORIES FLORIDA,,DORAL,FL,33172,,alddy@e-flighttraining.com,,AAFR278E,unknown,50,20,35.0,unknown,B
KP4R318M,"V H L AIRCRAFT, INC",,MIAMI,FL,33166,3055924178 EXT. 116,martin@vhlaircraft.com,,KP4R318M,unknown,50,20,35.0,unknown,A
KJCR351E,7 AIR CARGO LLC,,DORAL,FL,33172,7864399695,djimenez@xtreme.aero,,KJCR351E,unknown,50,20,35.0,unknown,A
MI4R363M,PALM BEACH AVIONICS INC,,WEST PALM BEACH,FL,33412,5616256690,sjordan@palmbeachavionics.com,,MI4R363M,unknown,50,20,35.0,unknown,A
J54R014Y,JUVER AVIATION SERVICES INC,,PEMBROKE PINES,FL,33029,9544301680,juverinc@bellsouth.net,,J54R014Y,unknown,50,20,35.0,unknown,A
JIYR788K,"JET AVIATION SPECIALISTS, LLC",,MIAMI,FL,33167,3056810160,camilo.torrentes@standardaero.com,,JIYR788K,unknown,50,20,35.0,unknown,A
UZWR440Y,AFT GROUP INC,"SOUTHWEST AIRFRAME &
   & TANK SERVICE, INC.",BOYNTON BEACH,FL,33426,9542756426,tkilgore@swat-aircraft.com,,UZWR440Y,unknown,50,20,35.0,unknown,A
K0WR728X,COMPLETE TURBINE SERVICES LLC,CTS ENGINES,CORAL SPRINGS,FL,33065,9548890600,,,K0WR728X,unknown,50,20,35.0,unknown,B
BTRR495E,BONUS TECH SERVICES INC,,MIAMI,FL,33122,3055825609,jkuhn@bonus-tech.com,,BTRR495E,unknown,50,20,35.0,unknown,A
9LGR162C,LOGOS AVIATION INC,,FORT LAUDERDALE,FL,33309,9549734600,martin.w.edester@rocketmail.com,,9LGR162C,unknown,50,20,35.0,unknown,A
ZVQR166B,"AVIATION INFLATABLES, LLC",,SUNRISE,FL,33323,9547493500,eleal@avi-aviation.com,,ZVQR166B,unknown,50,20,35.0,unknown,A
6T9R165C,TURBINE CONTROLS LLC,,MIRAMAR,FL,33025,9545171706,mcisneros@tcimro.com,,6T9R165C,unknown,50,20,35.0,unknown,A
SY8R100N,ALPHA AIRCRAFT SYSTEMS INC,,HIALEAH,FL,33013,3058851599,arodriguez@alphaaircraft.com,,SY8R100N,unknown,50,20,35.0,unknown,A
INTR289E,ABC INTERCARGO LLC,ABC INTERCARGO,WESTON,FL,33327,0,leyde@abcintercargo.com,,INTR289E,unknown,50,20,35.0,unknown,A
YJFR824L,JFM INTERNATIONAL CORP.,,MIAMI,FL,33166,3055922272,dliu@jfmeng.com,,YJFR824L,unknown,50,20,35.0,unknown,A
XE4R645M,AAR AIRCRAFT SERVICES INC,AAR AIRCRAFT SERVICES-MIAMI,MIAMI,FL,33122,7862654282,ben.macre@aarcorp.com,,XE4R645M,unknown,50,20,35.0,unknown,A
9QAR940B,VSE AVIATION SERVICES INC,,MIRAMAR,FL,33025,9544306600,damian.lopez@vseaviation.com,,9QAR940B,unknown,50,20,35.0,unknown,A
UASR977D,"GESTFLY USA, INC","UNIVERSAL AVIATION COMPONENT
   COMPONENT SERVICES",SUNRISE,FL,33351,7864400933,fabio.lopez@gestfly-usa.com,,UASR977D,unknown,50,20,35.0,unknown,A
DARR241E,"DIVERSIFIED AERO REPAIR, LLC",,MIAMI,FL,33172,3053846481,mark.smith@dar.aero,,DARR241E,unknown,50,20,35.0,unknown,A
Z9QR754B,"FORTEK AEROSPACE, LLC",,MIAMI,FL,33166,7866416823,manny@fortekaero.com,,Z9QR754B,unknown,50,20,35.0,unknown,A
LCPR025G,RELIABLE JET MAINTENANCE LLC,,BOCA RATON,FL,33431,5614173834 EXT. 308,carrico@reliablejet.com,,LCPR025G,unknown,50,20,35.0,unknown,A
XEJR025L,"MILLENNIAL TECHNOLOGIES, LLC.",,FORT LAUDERDALE,FL,33309,9544899091,ivanc@mnltech.com,,XEJR025L,unknown,50,20,35.0,unknown,A
VO8R091X,ROMAVIA AIRCRAFT COMPONENTS INC,,MIAMI,FL,33166,3056298527,romavia@bellsouth.net,,VO8R091X,unknown,50,20,35.0,unknown,A
UJER049J,JET ACCESSORIES TECHNICIANS INC,,MIAMI,FL,33147,3052569379,matt@jetaccessory.com,,UJER049J,unknown,50,20,35.0,unknown,A
G3ER114N,GABLES  ENGINEERING INC,,CORAL GABLES,FL,33146,3057744400,aingle@gableseng.com,,G3ER114N,unknown,50,20,35.0,unknown,A
3KRR894D,ALLCLEAR REPAIR SERVICES INC,,MIRAMAR,FL,33027,9545382425,rmayorquin@goallclear.com,,3KRR894D,unknown,50,20,35.0,unknown,A
OE4R411M,CE AVIONICS INC,,SANFORD,FL,32773,4073230200,karenm@ceavionics.com,,OE4R411M,unknown,50,20,35.0,unknown,A
O38R249Y,ROTORTECH SERVICES INC,,WEST PALM BEACH,FL,33406,5616846000,,,O38R249Y,unknown,50,20,35.0,unknown,B
I6DR008Y,AMT INTERIOR DESIGN INC,NONE,HIALEAH,FL,33012,2104952900,german@amtservices.com,,I6DR008Y,unknown,50,20,35.0,unknown,A
ER3R488E,ELEVATED RESOURCES AVIATION CORP.,,DORAL,FL,33172,3054973638,partners@elevatedresourcesaviation.com,,ER3R488E,unknown,50,20,35.0,unknown,A
Q9WR303Y,LAN CARGO REPAIR STATION LLC,,MIAMI,FL,33126,7862658145,,,Q9WR303Y,unknown,50,20,35.0,unknown,B
AL2R950D,AVIONICA LLC.,,MIAMI,FL,33157,7865441125,,,AL2R950D,unknown,50,20,35.0,unknown,B
80NR684D,AEROSPACE AVIONICS LLC,,FORT LAUDERDALE,FL,33309,9547147929,r_tronics80@yahoo.com,,80NR684D,unknown,50,20,35.0,unknown,A
P1IR123Y,"PNEU-TECH, LLC.",,SANFORD,FL,32773,4075853670,todd@pneutechaerospace.com,,P1IR123Y,unknown,50,20,35.0,unknown,A
9MOR671B,MERIDIAN AERO SERVICES LLC,,MIAMI,FL,33166,3055921718,eddy.munoz@meridianaero.net,,9MOR671B,unknown,50,20,35.0,unknown,A
ICNR513X,AIRCRAFT COMPOSITE TECHNOLOGIES INC D/B/A AERSAL,AERSALE AEROSTRUCTURES,MIAMI,FL,33166,3058885844,ralph.muro@aersale.com,,ICNR513X,unknown,50,20,35.0,unknown,A
DP4R136M,"BMP TECHNICAL SUPPORT, LLC D/B/A BRITT METAL PROCE",,HIALEAH,FL,33016,3056215200,jeff.smith@brittmetal.com,,DP4R136M,unknown,50,20,35.0,unknown,A
4A0R819C,AVIATION NDT,,MIAMI,FL,33166,3057666287,ross.neubarth@aviationndt.com,,4A0R819C,unknown,50,20,35.0,unknown,A
SEGR269E,"AEROTRONICS AEROSPACE ENGINEERING, LLC",,MIAMI,FL,33122,3052048862,ynicle@aerotronicsaerospace.com,,SEGR269E,unknown,50,20,35.0,unknown,A
6BWR787B,B & W AVIATION CORP.,,MIAMI,FL,33166,3057995991,jnoria@bwaviation.net,,6BWR787B,unknown,50,20,35.0,unknown,A
JPMR472E,JET-TECHS PMP,,POMPANO BEACH,FL,33060,9542958062,nick@jet-techs.com,,JPMR472E,unknown,50,20,35.0,unknown,A
MHZR082E,WBA AVIATION SERVICES LLC,,MIAMI,FL,33186,9546460372,info@wba-as.com,,MHZR082E,unknown,50,20,35.0,unknown,A
I9VR085Y,AVIOTEK INSTRUMENTS AND ACCESSORIES INC,,DAVIE,FL,33317,9546930024,i.ontaneda@aviotek.com,,I9VR085Y,unknown,50,20,35.0,unknown,A
RICR072E,REX AIRCRAFT INTERIORS CORP,,MIAMI,FL,33186,7862881456,rex.aircraftinteriors@yahoo.com,,RICR072E,unknown,50,20,35.0,unknown,A
6KFR481C,"BMV AIR CENTER, LLC",ISLANDER AVIATION,POMPANO BEACH,FL,33060,5612880807,nadia@islanderaviation.com,,6KFR481C,unknown,50,20,35.0,unknown,A
XPER689K,"AERO PRECISION REPAIR AND OVERHAUL COMPANY,  INC",,DEERFIELD BEACH,FL,33442,9544289516,mike.clifton@aero-precision.com,,XPER689K,unknown,50,20,35.0,unknown,A
6BFR172C,"BF AEROSPACE INFLATABLES, LLC",,SUNRISE,FL,33351,9546362272,,,6BFR172C,unknown,50,20,35.0,unknown,B
5P8R682D,"SHARE-A-PLANE , L.L.C.",NIMBUS AVIATION,FORT LAUDERDALE,FL,33309,,lapardo@nimbusaviation.com,,5P8R682D,unknown,50,20,35.0,unknown,B
9PRR402B,PREMIER AIRCRAFT SERVICE INC,,FORT LAUDERDALE,FL,33309,9543342393,richard.quiles@flypas.com,,9PRR402B,unknown,50,20,35.0,unknown,A
6KBR436D,"SKY BROKER AVIATION, LLC",SKY AVIONICS,SANFORD,FL,32773,4075057769,dpendergast1@gmail.com,,6KBR436D,unknown,50,20,35.0,unknown,A
Y9RR745X,"ARRAY AVIATION, INC",,DORAL,FL,33172,7863317029,ray@arrayaviation.com,,Y9RR745X,unknown,50,20,35.0,unknown,A
SMER451X,SAFETECH USA INC,,MIAMI,FL,33147,,david.ayala@safetech-usa.com,,SMER451X,unknown,50,20,35.0,unknown,B
Z9PR715Y,PREMIER AEROSPACE CORPORATION,PREMIER AEROSPACE CORP.,DORAL,FL,33126,3055133066,mreyes@premieraerospace.net,,Z9PR715Y,unknown,50,20,35.0,unknown,A
JLWR146K,J.L. WELDING,,DORAL,FL,33166,3057758778,jay.ramirez@jlweldingaviation.com,,JLWR146K,unknown,50,20,35.0,unknown,A
NCUR282K,AVIATION PLUS INC,,MIAMI,FL,33186,3052561626,joseg@aviationplusinc.com,,NCUR282K,unknown,50,20,35.0,unknown,A
4PQR337D,"MRO TECHNOLOGIES, LLC",,DORAL,FL,33166,3058055557,sales@mrotechllc.com,,4PQR337D,unknown,50,20,35.0,unknown,A
JZAR448X,JET AIRCRAFT MAINTENANCE INC,,MIAMI,FL,33122,2395656080,quality@jetgroup.net,,JZAR448X,unknown,50,20,35.0,unknown,A
733R647D,FREEDOM AIR INDUSTRIES INC,,DORAL,FL,33126,9546536641,scottrich@aerospacequalityservices.com,,733R647D,unknown,50,20,35.0,unknown,A
ECWR470D,SUN AVIATION INC,,VERO BEACH,FL,32960,7725629257 EXT. 612,kevin@sunaviation.com,,ECWR470D,unknown,50,20,35.0,unknown,A
ECWD470D,SUN AVIATION INC,,VERO BEACH,FL,32960,7725629257,kevin.riecker@sunvrb.com,,ECWD470D,unknown,50,20,35.0,unknown,A
