entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,website_fit_score,erp_fit_score,cross_sell_score,corridor_ebis_likelihood,outreach_tier
2PBR941B,"NEXTGEN AVIATION SERVICES, LLC",,CHINO,CA,91708,,dreed@nextgenaviationservices.com,,2PBR941B,unknown,50,20,35.0,unknown,B
DN3R455L,PLASMA TECHNOLOGY INC,,TORRANCE,CA,90501,3103203373,d.hernandez@ptise.com,,DN3R455L,unknown,50,20,35.0,unknown,A
HD7R252J,HIGH DESERT AVIONICS INC,,LANCASTER,CA,93536,6619498300,sales@highdesertavionics.com,,HD7R252J,unknown,50,20,35.0,unknown,A
5K3R419D,"SKY-LINE AIRCRAFT INTERIORS, LLC",,ONTARIO,CA,91761,,johanna@sky-line.us,,5K3R419D,unknown,50,20,35.0,unknown,B
T2CR294J,"THORNTON AIRCRAFT COMPANY, LLC","THORNTON AIRCRAFT COMPANY
DBA THORNTON AVIATION",VAN NUYS,CA,91406,8187870205,www.maintenace@thorntonaircraft.com,,T2CR294J,unknown,50,20,35.0,unknown,A
BAKR514E,BOB'S AIRCRAFT SERVICES,,CHINO,CA,91710,9496363688,bobs.aircraftservices@gmail.com,,BAKR514E,unknown,50,20,35.0,unknown,A
1UFR670C,GASPPS INC,,REDLANDS,CA,92374,3104301941,rick@gaspps.com,,1UFR670C,unknown,50,20,35.0,unknown,A
4ROR067K,COLE AVIONICS REPAIR INC,,SANTA ANA,CA,92704,7145563100,muse.khawaja@cole-switches.com,,4ROR067K,unknown,50,20,35.0,unknown,A
JIKR213F,"AMERIFLIGHT, LLC.",,BURBANK,CA,91505,8189702670,pkremer@ameriflight.com,,JIKR213F,unknown,50,20,35.0,unknown,A
1KAR994B,DARRELL R. KROEGER,"AIR-CRAFTERS AVIATION
DBA NONE",LANCASTER,CA,93536,6615474451,dkro15@aol.com,,1KAR994B,unknown,50,20,35.0,unknown,A
QRSR885K,IHP WORLDWIDE INC,,CORONA,CA,92880,9513595457,scottihp@yahoo.com,,QRSR885K,unknown,50,20,35.0,unknown,A
1L5R474D,LEGACY AIRCRAFT SERVICES INC,,VAN NUYS,CA,91406,8054335456,toddlevine73@gmail.com,,1L5R474D,unknown,50,20,35.0,unknown,A
4ENR792C,EXTRAORD-N-AIR INC,NONE,VAN NUYS,CA,91406,8187852577,todd@extraord-n-air.com,,4ENR792C,unknown,50,20,35.0,unknown,A
DDER146D,CHANNEL ISLANDS AVIATION INC,,CAMARILLO,CA,93010,8053771792,richard.skorpen@cijets.com,,DDER146D,unknown,50,20,35.0,unknown,A
IGAR978E,ASPEN HELICOPTERS INC,"ASPEN AVIONICS
DBA HORIZON ELECTRONICS",OXNARD,CA,93030,8059855416,lnavarro@aspenhelo.com,,IGAR978E,unknown,50,20,35.0,unknown,A
T6GR183N,TRUESPEED AERO GOVERNORS INC,,VAN NUYS,CA,91406,8189978429,propgovernors@gmail.com,,T6GR183N,unknown,50,20,35.0,unknown,A
GSPR467E,"WEST COAST AIRCRAFT MAINTENANCE, LLC","WEST COAST AIRCRAFT
   AIRCRAFT MAINTENANCE",LONG BEACH,CA,90806,5629816064,amuro@wcas.aero,,GSPR467E,unknown,50,20,35.0,unknown,A
8M0R554D,"AIRCRAFT INTERIOR SERVICES, INC",,VAN NUYS,CA,91406,8184514247,,,8M0R554D,unknown,50,20,35.0,unknown,B
VMER352L,"EMBEE PROCESSING, LLC",,SANTA ANA,CA,92705,7145469842,robertm@embee.com,,VMER352L,unknown,50,20,35.0,unknown,A
AU4R063M,PARKER HANNIFIN CORPORATION,CUSTOMER SUPPORT COMMERCIAL,IRVINE,CA,92618,9498098366,julie.koskinen@parker.com,,AU4R063M,unknown,50,20,35.0,unknown,A
2J5R736D,JETSTREAM AERO INC,,SAN BERNARDINO,CA,92408,,colin.momberger@jetstreamaero.com,,2J5R736D,unknown,50,20,35.0,unknown,B
XI3R972L,IPECO INC,,TORRANCE,CA,90501,3107834700,rmorales@ipecoinc.com,,XI3R972L,unknown,50,20,35.0,unknown,A
T49R433Y,"INTEGRAL AEROSPACE, LLC.",,SANTA ANA,CA,92705,9492503123,cregan@pcxaerosystems.com,,T49R433Y,unknown,50,20,35.0,unknown,A
7UZR101D,SEAT AIR SYSTEMS INC,,VAN NUYS,CA,91406,8184659844,pierre@seatairsystems.com,,7UZR101D,unknown,50,20,35.0,unknown,A
4DAR710B,D-N-A BALLOON REPAIR STATION,,VICTORVILLE,CA,92392,7609551555,hirenangel@hotmail.com,,4DAR710B,unknown,50,20,35.0,unknown,A
J51R323Y,"UNILODE AVIATION SOLUTIONS US, INC",UNILODE AVIATION SOLUTIONS,HAWTHORNE,CA,90250,3109709986,tom.ros@unilode.com,,J51R323Y,unknown,50,20,35.0,unknown,A
ZZSR188L,SO. CALIF. EDISON CO. A/C OPERATIONS,,CHINO,CA,91710,9096530693,aurelio.murillo@sce.com,,ZZSR188L,unknown,50,20,35.0,unknown,A
Q2TR970X,QUALIFIED TECHNOLOGIES CORPORATION,,UPLAND,CA,91786,9099810895,rodg@qtc.aero,,Q2TR970X,unknown,50,20,35.0,unknown,A
1MER830B,"NEW CLIPPER AVIATION MAINTENANCE, LLC DBA CLIPPER",,VAN NUYS,CA,91406,8186217548,nick@clipperaviation.com,,1MER830B,unknown,50,20,35.0,unknown,A
WE2R263L,OTTO INSTRUMENT SERVICE INC,,ONTARIO,CA,91761,9092472697,mathias.ramirez@ottoinstrument.com,,WE2R263L,unknown,50,20,35.0,unknown,A
YV2R333L,HOT SECTION TECHNOLOGIES INC,NONE,OXNARD,CA,93036,8059331788,jaserex@hotsection.com,,YV2R333L,unknown,50,20,35.0,unknown,A
O2RR414Y,COMAV TECHNICAL SERVICES LLC,,VICTORVILLE,CA,92394,7605302400,donald.dombrowski@comav.com,,O2RR414Y,unknown,50,20,35.0,unknown,A
M8VR406N,"MARTIN AVIATION, L. P.",,SANTA ANA,CA,92707,7142102945,michael.rogers@martin-aviation.com,,M8VR406N,unknown,50,20,35.0,unknown,A
UQRR958L,SOCAL JETS INC,,VAN NUYS,CA,91406,8187826658,dale@socaljets.aero,,UQRR958L,unknown,50,20,35.0,unknown,A
1JTR688B,JET TECH LTD,,VAN NUYS,CA,91406,8187790251,bob@jettechltd.com,,1JTR688B,unknown,50,20,35.0,unknown,A
3NTR679B,NEW TECH AIRCRAFT SERVICES INC,"NTAS MAINTENANCE &
   & ENGINEERING",HAWTHORNE,CA,90250,3104200966,jruiz@ntas.co,,3NTR679B,unknown,50,20,35.0,unknown,A
XB2R286L,AERO ACCESSORIES INC,,VAN NUYS,CA,91406,8187852821,,,XB2R286L,unknown,50,20,35.0,unknown,B
Y5FR986X,FALCON SERVICES M.R.O. INC,"FALCON REPAIR SERVICES,
   SERVICES, INC.",RIVERSIDE,CA,92507,9512899500,marc.salem@falcondynamics.com,,Y5FR986X,unknown,50,20,35.0,unknown,A
QWCR710X,CIRCOR AEROSPACE INC,,CORONA,CA,92878,9512706283,carlos.mercado@circor.com,,QWCR710X,unknown,50,20,35.0,unknown,A
5RTR875C,"RTS AVIATION SERVICES, LLC",,VAN NUYS,CA,91406,8188552228,mark@rts.aero,https://www.rts.aero,5RTR875C,small,50,20,35.0,unknown,A
RB1R197K,VELOCITY AEROSPACE - BURBANK INC,,BURBANK,CA,91504,8183335600,bsperber@velocityaerospace.com,,RB1R197K,unknown,50,20,35.0,unknown,A
4TRR995D,TOWARDS AVIATION LLC,MEGAJET GROUP,VICTORVILLE,CA,92394,4123346408,adam@megajetgroup.com,,4TRR995D,unknown,50,20,35.0,unknown,A
FH3R501L,EATON AEROSPACE STERER ENGINEERING,,LOS ANGELES,CA,90039,8185533407,arbygharibian@eaton.com,,FH3R501L,unknown,50,20,35.0,unknown,A
E0IR152X,EON INSTRUMENTATION INC,,VAN NUYS,CA,91406,8187812185,jate@eoninstrumention.com,,E0IR152X,unknown,50,20,35.0,unknown,A
QKXR998L,DRJ TECHNOLOGIES,,CORONA,CA,92878,9513722870,,,QKXR998L,unknown,50,20,35.0,unknown,B
JC3R600L,PARAMOUNT PANELS INC,,ONTARIO,CA,91761,9099478008 EXT. 225,johnthorne@paramountpanels.com,,JC3R600L,unknown,50,20,35.0,unknown,A
VE3D916L,CITY OF LOS ANGELES INFORMATION TECHNOLOGY,"CALIFORNIA PUBLIC UTILITIES
   UTILITIES AND TRANSPORTATION
DBA CALIFORNIA PUBLIC UTILITIES
   UTILITIES AND TRANSPORTATION",VAN NUYS,CA,91406,8187568071,iain.blackwood@lacity.org,,VE3D916L,unknown,50,20,35.0,unknown,A
A03R511E,"VOGT MRO, LLC.",,CORONA,CA,92878,6027218567,erik.vogt@vogtaero.com,,A03R511E,unknown,50,20,35.0,unknown,A
OWPR735L,TMW CORPORATION,AERO CHROME PLATING,VAN NUYS,CA,91405,8183741074 EXT. 110,akram@aero-chrome.com,,OWPR735L,unknown,50,20,35.0,unknown,A
8C1R264D,HANGAR 777 LLC,,RIVERSIDE,CA,92509,4242997753,mariozermeno@aol.com,,8C1R264D,unknown,50,20,35.0,unknown,A
O5PR282Y,AEROWORX INC,,TORRANCE,CA,90505,3108910300,irving.hui@aero-worx.com,,O5PR282Y,unknown,50,20,35.0,unknown,A
MH3R684L,M AND S AIR SUPPLY,SECURITY AVIATION,HAWTHORNE,CA,90250,3109781095,secavihhr@aol.com,,MH3R684L,unknown,50,20,35.0,unknown,A
ZF3D022M,METAL IMPROVEMENT COMPANY INC,,SANTA ANA,CA,92705,7145464160,luis.gallegos@cwst.com,,ZF3D022M,unknown,50,20,35.0,unknown,A
OD9R049Y,ATLAS INSTRUMENTS LLC,,LONG BEACH,CA,90806,5623224841,sandra@atlasinstruments.net,,OD9R049Y,unknown,50,20,35.0,unknown,A
ZY3R041M,AVIATION REPAIR SOLUTIONS INC,,LONG BEACH,CA,90813,5624372825,mfalkowski@aviation-repair.com,,ZY3R041M,unknown,50,20,35.0,unknown,A
YA3R990L,AIRCRAFT REPAIR AND OVERHAUL SERVICE,ARO SERVICE,ANAHEIM,CA,92806,7146309494 EXT. 220,shaefele@aeroservice.com,,YA3R990L,unknown,50,20,35.0,unknown,A
Y5CR165Y,CALIFORNIA AERO COMPONENTS INC,,IRVINE,CA,92614,7147552999,poe@helimart.com,,Y5CR165Y,unknown,50,20,35.0,unknown,A
137R236D,LEADING EDGE AVIONICS INC,,SANTA ANA,CA,92707,7149556151,mike.bilby@leavionics.com,,137R236D,unknown,50,20,35.0,unknown,A
E4CR200J,PTI TECHNOLOGIES INC,,OXNARD,CA,93030,8056043826,kmartin@ptitechnologies.com,,E4CR200J,unknown,50,20,35.0,unknown,A
RECR969D,RADIANCE ENGINEERING LLC,,LONG BEACH,CA,90813,3234289209,sujalapriya@radiance-eng.com,,RECR969D,unknown,50,20,35.0,unknown,A
ON9R934N,AERO NASCH AVIATION INC,,VAN NUYS,CA,91406,8187865480,,,ON9R934N,unknown,50,20,35.0,unknown,B
C6QR380N,CARTER PLATING INC,,BURBANK,CA,91504,8188421325,,,C6QR380N,unknown,50,20,35.0,unknown,B
WW2R281L,REPAIRTECH INTERNATIONAL INC,,VAN NUYS,CA,91406,8189892681,,,WW2R281L,unknown,50,20,35.0,unknown,B
BKER301L,"CLAY LACY AVIATION,  INC",,VAN NUYS,CA,91406,8189892900,ivissers@claylacy.com,,BKER301L,unknown,50,20,35.0,corridor-verified,A
L8GR511N,L G ELECTRICAL INC,,VAN NUYS,CA,91406,8189893766,danielle@lgelectricalinc.com,,L8GR511N,unknown,50,20,35.0,unknown,A
OKPR609Y,AERO PRO LLC,NONE,SAN BERNARDINO,CA,92408,9093820080,je@aeropro.biz,,OKPR609Y,unknown,50,20,35.0,unknown,A
PENR020E,PULSAR ENGINE SERVICES LLC,,VICTORVILLE,CA,92394,9095599501,dreed@pulsaraviation.com,,PENR020E,unknown,50,20,35.0,unknown,A
R2CR607J,ROGERSON AIRCRAFT EQUIPMENT GROUP,,IRVINE,CA,92606,9494424271,,,R2CR607J,unknown,50,20,35.0,unknown,B
N1QR117B,THOMAS GLOBAL SYSTEMS LLC,,IRVINE,CA,92618,9495967895,bianca.venegas@thomas-global.com,,N1QR117B,unknown,50,20,35.0,unknown,A
KD3R627L,PACWEST INSTRUMENT LABS INC,PACIFIC SOUTHWEST INSTRUMENTS,CORONA,CA,92878,9517370790,khouser@psilabs.com,,KD3R627L,unknown,50,20,35.0,unknown,A
OJVR753L,TAVCO INC,,CAMARILLO,CA,93012,8053228405 EXT. 2501,abdul popalzai <apopalzai@goallclear.com>,,OJVR753L,unknown,50,20,35.0,unknown,A
4SJR442B,SOCAL JET SERVICES INC,,LONG BEACH,CA,90808,5624909777,afuentes@socaljetservices.com,,4SJR442B,unknown,50,20,35.0,unknown,A
1CKR861B,CAMARILLO AVIONICS,,CAMARILLO,CA,93010,8059108515,andyrisk@ymail.com________________________________,,1CKR861B,unknown,50,20,35.0,unknown,A
Z5SR421Y,PRIMA AIR,,BURBANK,CA,91505,5624419592,annie@flyprimaair.com,,Z5SR421Y,unknown,50,20,35.0,unknown,A
XK3R974L,CUPERY CORPORATION,AIRCRAFT WINDOW REPAIRS,TORRANCE,CA,90501,3102127173,kathi@awrepairs.com,,XK3R974L,unknown,50,20,35.0,unknown,A
G2SR546Y,GYRO SPECIALIST INC,,BURBANK,CA,91506,4402899302,borism@aesgworld.com,,G2SR546Y,unknown,50,20,35.0,unknown,A
G3RR399J,BRIAN KEITH GERDES,GERDES AVIATION SERVICES,FULLERTON,CA,92833,7146863601,brian@gerdesaviation.com,,G3RR399J,unknown,50,20,35.0,unknown,A
S7HR883J,AIRCRAFT ELECTRICAL COMPONENTS INC,NEVADA REPAIR CENTER,RIVERSIDE,CA,92503,5302214397,bvalenti@aecnrc.com,,S7HR883J,unknown,50,20,35.0,unknown,A
O9VR726Y,CORONA AIRCRAFT ENGINES INC,,CORONA,CA,92880,9517366452,coronaengines@gmail.com,,O9VR726Y,unknown,50,20,35.0,unknown,A
XG3R970L,CITY OF LONG BEACH HELICOPTER FACILITY,,LONG BEACH,CA,90808,5625708725,david.acuna@longbeach.gov,,XG3R970L,unknown,50,20,35.0,unknown,A
AO4R057M,"HORNET ACQUISITIONCO, LLC",ONBOARD SYSTEMS,ANAHEIM,CA,92806,7149841689,david.clark@collins.com,,AO4R057M,unknown,50,20,35.0,unknown,A
EL7R121J,ELECTROLIZING INC,,LOS ANGELES,CA,90011,2137497876 EXT. 103,davidhill@electrolizingofla.com,,EL7R121J,unknown,50,20,35.0,unknown,A
ND13344K,MOOG INC,MOOG AIRCRAFT GROUP,TORRANCE,CA,90501,3105331178,pbisch@moog.com,,ND13344K,unknown,50,20,35.0,unknown,A
PU3R776L,FORTNER ENGINEERING & MANUFACTURING INC,,BURBANK,CA,91504,3095095806,rodj0103@yahoo.com,,PU3R776L,unknown,50,20,35.0,unknown,A
UT3R905L,"HUTCHINSON AEROSPACE & INDUSTRY, INC",,BURBANK,CA,91505,8188431000 EXT. 276,edgar.mijangos@hutchinsoninc.com,,UT3R905L,unknown,50,20,35.0,unknown,A
AT4R062M,E T BALANCING INC,,LOS ANGELES,CA,90061,3105389738,etbalance@earthlink.net,,AT4R062M,unknown,50,20,35.0,unknown,A
2L3R850B,"ARINWINE AIRCRAFT MAINTENANCE SERVICES, LLC","F & E
   E AIRCRAFT MAINTENANCE",LOS ANGELES,CA,90045,3103380063,admin fandelax.com <admin@fandelax.com>,,2L3R850B,unknown,50,20,35.0,unknown,A
5AXR435B,A PLUS AVIONICS CORP,,VAN NUYS,CA,91406,3106490400 EXT. 115,fbostani@aavionics.com,,5AXR435B,unknown,50,20,35.0,unknown,A
YHZR931L,AIRCRAFT & HELICOPTER SERVICES INC,,FULLERTON,CA,92833,7143158704,heliwrench@hotmail.com,,YHZR931L,unknown,50,20,35.0,unknown,A
QCSR241K,EATON CORPORATION,,IRVINE,CA,92618,9494529748,stevetmauga@eaton.com,,QCSR241K,unknown,50,20,35.0,unknown,A
1TKR850C,THINKOM SOLUTIONS INC,,HAWTHORNE,CA,90250,3108024501,jay.payne@thinkom.com,,1TKR850C,unknown,50,20,35.0,unknown,A
HQPR671X,HELICOPTER TECHNOLOGY COMPANY,,LOS ANGELES,CA,90061,3105232750,jrajcic@helicoptertech.com,,HQPR671X,unknown,50,20,35.0,unknown,A
LKGR117Y,INTERNATIONAL AEROSPACE COATINGS INC,,VICTORVILLE,CA,92394,,keiana.henderson@iac.aero,,LKGR117Y,unknown,50,20,35.0,unknown,B
3SUR199B,SIA ENGINEERING USA INC,,LOS ANGELES,CA,90045,3109572928,kitmeng_yong@siaecusa.com,,3SUR199B,unknown,50,20,35.0,unknown,A
QIGR622Y,QUEST INTERNATIONAL MONITOR SERVICE INC,"QUEST INTERNATIONAL, INC.",IRVINE,CA,92618,9495819900,jestona@questinc.com,,QIGR622Y,unknown,50,20,35.0,unknown,A
NSXR286L,NATIONAL SANDBLASTING COMPANY INC,,LOS ANGELES,CA,90001,3237533281,martin@nationalsandblasting.com,,NSXR286L,unknown,50,20,35.0,unknown,A
X6KR220M,"VISTA AIRCRAFT MAINTENANCE, VAN NUYS, LLC","VISTA AIRCRAFT MAINTENANCE
   MAINTENANCE VAN NUYS, LLC",VAN NUYS,CA,91406,8189336509,michael.montgomery@vistaglobal.com,,X6KR220M,unknown,50,20,35.0,unknown,A
QD3R785L,HYDRO-AIRE AEROSPACE CORP.,,BURBANK,CA,91504,8185265701,michael.stewart@craneae.com,,QD3R785L,unknown,50,20,35.0,unknown,A
ZUIR099Y,SHIMADZU PRECISION INSTRUMENTS INC,,LONG BEACH,CA,90808,5624206226,mivans@spi-inc.com,,ZUIR099Y,unknown,50,20,35.0,unknown,A
DQ3R458L,AERONAUTICAL TECHNOLOGY INC,PRECISION AERO TECHNOLOGY,LONG BEACH,CA,90806,5625956055 EXT. 12,rbermudez@pat-pag.com,,DQ3R458L,unknown,50,20,35.0,unknown,A
YV3R012M,ROBINSON HELICOPTER COMPANY INC,,TORRANCE,CA,90505,3105390508,john.alvarez@robinsonheli.com,,YV3R012M,unknown,50,20,35.0,unknown,A
OC6R648J,ACUREN INSPECTION INC,ORANGE COAST TESTING,SANTA ANA,CA,92705,7145575844,paulr.may@acuren.com,,OC6R648J,unknown,50,20,35.0,unknown,A
YI3R998L,DRETLOH AIRCRAFT SUPPLY INC,,ANAHEIM,CA,92806,7146326982,randy@dretloh.com,,YI3R998L,unknown,50,20,35.0,unknown,A
X1ID595Y,AVEX AVIATION LLC,,CAMARILLO,CA,93010,8053891188,cmorris@newavex.com,,X1ID595Y,unknown,50,20,35.0,unknown,A
EITR570Y,ELLINGSON INC,,FULLERTON,CA,92832,7147731923,rick@ellingson-inc.com,,EITR570Y,unknown,50,20,35.0,unknown,A
6APR638B,AIRCRAFT PRECISION INSTRUMENTS INC,,CORONA,CA,92881,9513401045,tina@aircraftprecisioninstruments.com,,6APR638B,unknown,50,20,35.0,unknown,A
UGPR847D,US GLOBAL PLANE INT LLC,,CAMARILLO,CA,93012,3232462368,mike@usglobalplane.com,,UGPR847D,unknown,50,20,35.0,unknown,A
VCAR375E,VENTURA COUNTY AVIONICS,,CAMARILLO,CA,93010,8054026666,spreckman@gmail.com,,VCAR375E,unknown,50,20,35.0,unknown,A
ZWXR058J,ROCKWELL AVIATION SERVICES INC,,CORONA,CA,92878,9512739486,jackie@rockwellaviation.com,,ZWXR058J,unknown,50,20,35.0,unknown,A
W1JR483Y,WESTERN JET AVIATION INC,,VAN NUYS,CA,91406,8187852250,swinebrenner@wja.aero,,W1JR483Y,unknown,50,20,35.0,unknown,A
70MR471D,TOM'S AVIONICS & AIRCRAFT REPAIR INC,,REDLANDS,CA,92374,9515445699,tblaskovich@earthlink.net,,70MR471D,unknown,50,20,35.0,unknown,A
LBCR998F,ZULU AVIONICS LLC,,LONG BEACH,CA,90806,5622900321,lbflying@yahoo.com,,LBCR998F,unknown,50,20,35.0,unknown,A
TNVR652E,TRUE NORTH AVIONICS LLC,,RIVERSIDE,CA,92509,,,,TNVR652E,unknown,40,10,25.0,unknown,C
1YZR790C,AEROPRO MRO SBD LLC,,SAN BERNARDINO,CA,92408,,,,1YZR790C,unknown,40,10,25.0,unknown,C
JI3R606L,"PROCRAFT AVIATION, LLC",,CORONA,CA,92878,,,,JI3R606L,unknown,40,10,25.0,unknown,C
DAMR379E,DON WADE DBA WESTERN AVIATION,WESTERN AVIATION,UPLAND,CA,91786,,,,DAMR379E,unknown,40,10,25.0,unknown,C
